player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Kevin Kolb,3652,QB,PHI,3,34,50.0,14,14,7.5,0.0,0,0,0.0,50.0,7,4,0.0,15,44.1,0,3,,74.2,27.7,74.1,29.2,,55.7,0,3,17,0.0,21.7,0.0,0,1,0,0,0,2,11.8,59,4.2,0,24,79.4,38.0,42.0,44.7,70.6,17,18,9.1,0.0,0,1,5.3,55.6,10,1,16.7,19,55.9,2,5,,75.1,60.7,74.7,61.8,,57.9,0,0,20,0.0,68.1,0.0,0,1,0,1,0,0,0.0,85,4.7,67.9,28,28,8.6,0.0,0,1,3.3,60.7,17,0,10.5,29,85.3,2,8,,77.6,44.6,76.3,46.2,,57.9,0,3,31,,34.5,0.0,0,1,0,0,0,2,6.5,144,5.1,0,0.0,3,4,6.7,0.0,0,0,0.0,0.0,0,5,,5,14.7,0,0,,68.9,35.9,70.6,41.0,,55.7,0,0,6,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Brodie Croyle,3030,QB,KC,2,30,80.0,5,5,5.2,0.0,0,0,0.0,80.0,4,4,0.0,6,20.0,0,3,,68.9,70.4,70.6,69.4,,,0,0,6,25.0,102.5,16.7,1,0,0,0,0,0,0.0,43,8.6,0,16,77.6,75.6,76.2,,87.0,23,24,4.6,0.0,1,1,4.0,66.7,16,10,20.0,24,80.0,4,4,,76.3,76.5,75.5,75.0,,,0,0,25,0.0,76.4,0.0,0,0,0,0,0,0,0.0,108,4.5,93.3,15,16,2.1,0.0,1,1,5.9,68.8,11,0,21.4,16,53.3,3,3,,74.2,65.1,74.1,64.6,,,0,0,17,,76.6,0.0,0,0,0,0,0,0,0.0,66,4.1,1,76.9,13,13,7.6,0.0,0,0,0.0,69.2,9,14,10.0,14,46.7,1,4,,73.2,83.6,73.5,81.5,,,0,0,14,7.1,87.0,7.1,1,0,0,0,0,0,0.0,85,6.5
Charlie Frye,2284,QB,SEA,1,28,83.3,6,6,4.5,0.0,0,1,16.7,83.3,5,4,0.0,7,25.0,0,3,,69.6,77.2,71.1,75.7,,,0,0,7,25.0,129.9,14.3,1,0,0,0,2,0,0.0,34,5.7,0,29,77.4,57.3,54.7,72.3,60.0,15,17,8.0,0.0,1,0,0.0,41.2,7,6,22.2,21,75.0,2,3,,75.9,50.7,75.2,45.3,,72.3,1,2,23,33.3,9.3,9.5,2,2,0,0,0,2,8.7,49,2.9,56.3,16,17,8.2,0.0,1,1,5.9,47.1,8,0,11.1,18,64.3,1,5,,74.5,59.2,74.3,51.4,,71.7,0,2,18,,37.7,0.0,0,1,0,0,1,2,11.1,67,3.9,1,100.0,5,6,3.2,0.0,0,0,0.0,66.7,4,10,20.0,10,35.7,1,1,,72.4,59.5,72.9,63.2,,56.8,1,0,12,30.0,109.7,30.0,3,1,0,0,1,0,0.0,16,2.7
Byron Leftwich,1323,QB,PIT,4,27,81.8,11,11,13.1,0.0,0,1,8.3,72.7,8,6,11.1,14,51.9,1,8,,73.5,87.0,73.7,84.7,,,0,0,15,50.0,154.4,21.4,3,0,0,0,2,0,0.0,159,14.5,0,25,77.8,72.4,75.8,47.1,46.2,13,13,17.1,0.0,0,0,0.0,46.2,6,4,0.0,13,48.1,0,4,,72.8,61.6,73.2,61.4,,,0,0,13,0.0,61.1,0.0,0,0,0,0,0,0,0.0,64,4.9,64.7,17,17,13.2,0.0,0,0,0.0,58.8,10,0,9.1,17,63.0,1,8,,74.5,70.2,74.3,69.2,,,0,0,18,,98.9,0.0,0,0,0,0,1,0,0.0,115,6.8,0,57.1,7,7,20.3,0.0,0,1,14.3,57.1,4,10,0.0,10,37.0,0,4,,71.4,80.5,72.3,78.7,,,0,0,10,30.0,141.4,30.0,3,0,0,0,1,0,0.0,108,15.4
J.P. Losman,1743,QB,BUF,1,26,75.0,4,4,10.8,0.0,0,0,0.0,75.0,3,3,0.0,5,19.2,0,3,,68.9,39.2,70.6,40.9,,,0,1,6,33.3,70.8,20.0,1,0,0,0,0,1,16.7,44,11.0,0,4,27.4,48.8,53.0,52.3,81.3,16,17,10.1,0.0,0,1,5.6,70.6,12,8,7.7,21,80.8,1,5,,24.0,61.7,75.0,61.4,,,0,0,22,50.0,123.7,19.0,4,0,0,1,1,1,4.5,176,10.4,86.7,15,15,4.8,0.0,0,0,0.0,80.0,12,0,7.7,15,57.7,1,5,,73.9,64.1,73.9,63.6,,,0,0,16,,93.3,0.0,0,0,0,0,0,0,0.0,96,6.4,1,60.0,5,6,26.6,0.0,0,1,16.7,50.0,3,11,0.0,11,42.3,0,3,,20.0,41.6,72.9,42.9,,,0,1,12,45.5,95.8,45.5,5,0,0,1,1,2,16.7,124,20.7
Vince Young,2948,QB,TEN,1,24,75.0,8,8,10.8,0.0,0,0,0.0,50.0,4,4,33.3,9,37.5,2,1,,19.5,30.1,72.6,32.4,,,0,0,11,25.0,58.9,11.1,1,0,0,0,0,1,9.1,29,3.6,0,31,25.4,36.4,36.8,58.3,64.3,14,14,9.1,0.0,0,0,0.0,57.1,8,3,11.1,15,62.5,1,3,,73.9,46.9,73.9,48.6,,58.3,0,2,16,0.0,58.0,0.0,0,1,0,0,1,1,6.3,81,5.8,70.6,17,17,10.2,0.0,0,0,0.0,64.7,11,0,8.3,17,70.8,1,3,,74.8,58.4,74.5,58.4,,,0,1,19,,74.6,0.0,0,0,0,0,1,0,0.0,96,5.6,0,60.0,5,5,7.8,0.0,0,0,0.0,20.0,1,7,66.7,7,29.2,2,1,,17.7,22.4,71.5,23.2,,58.3,0,1,8,14.3,0.0,14.3,1,1,0,0,0,2,25.0,14,2.8
Drew Stanton,3659,QB,DET,2,20,80.0,5,5,14.8,0.0,0,0,0.0,60.0,3,5,25.0,9,45.0,1,3,,72.4,66.4,72.9,67.9,,58.3,0,0,12,80.0,120.8,44.4,4,0,0,0,1,0,0.0,35,7.0,0,11,75.9,62.9,64.5,54.6,55.6,9,9,11.9,0.0,0,0,0.0,55.6,5,2,0.0,11,55.0,0,2,,71.9,57.6,72.6,59.2,,58.3,0,0,11,50.0,81.7,9.1,1,1,0,0,0,0,0.0,72,8.0,69.2,13,13,11.4,0.0,0,0,0.0,61.5,8,0,11.1,14,70.0,1,5,,73.5,72.1,73.7,74.7,,54.6,0,0,15,,113.3,0.0,0,1,0,0,1,0,0.0,107,8.2,0,0.0,1,1,33.0,0.0,0,0,0.0,0.0,0,7,,6,30.0,0,0,,70.3,42.3,71.5,43.4,,,0,0,8,71.4,39.6,83.3,5,0,0,0,0,0,0.0,0,0.0
Brooks Bollinger,1502,QB,DAL,1,18,33.3,3,3,10.0,0.0,0,0,0.0,33.3,1,1,0.0,3,16.7,0,1,,65.5,32.6,68.2,35.0,,,0,1,3,0.0,42.4,0.0,0,0,0,0,1,1,33.3,8,2.7,0,9,74.8,41.9,42.2,,75.0,12,13,7.5,0.0,0,0,0.0,61.5,8,4,11.1,15,83.3,1,3,,73.9,50.0,73.9,50.7,,,1,0,16,50.0,71.0,13.3,2,0,0,0,0,0,0.0,55,4.2,61.5,13,13,8.2,0.0,0,0,0.0,61.5,8,0,0.0,13,72.2,0,3,,72.8,38.8,73.2,40.4,,,0,1,13,,38.9,0.0,0,0,0,0,0,1,7.7,55,4.2,0,100.0,2,3,7.0,0.0,0,0,0.0,33.3,1,5,50.0,5,27.8,1,1,,68.9,55.8,70.6,56.0,,,1,0,6,40.0,81.9,40.0,2,0,0,0,1,0,0.0,8,2.7
Chad Henne,4371,QB,MIA,1,12,33.3,3,4,3.0,0.0,0,0,0.0,0.0,0,2,100.0,4,33.3,1,0,,68.0,40.2,69.9,41.8,,,1,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,17,72.8,67.3,66.4,,100.0,8,8,7.1,0.0,0,0,0.0,87.5,7,1,12.5,8,66.7,1,3,,70.3,83.8,71.5,81.7,,,0,0,8,0.0,101.6,0.0,0,0,0,0,0,0,0.0,67,8.4,88.9,9,9,6.8,0.0,0,0,0.0,66.7,6,0,25.0,9,75.0,2,3,,70.9,69.5,71.9,68.6,,,0,0,9,,85.9,0.0,0,0,0,0,0,0,0.0,61,6.8,0,50.0,2,3,2.5,0.0,0,0,0.0,33.3,1,3,0.0,3,25.0,0,0,,66.9,57.4,69.2,57.5,,,1,0,4,0.0,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0
Tom Brady,698,QB,NE,1,11,60.0,5,5,7.4,0.0,0,0,0.0,60.0,3,3,0.0,5,45.5,0,1,,68.0,36.4,69.9,38.4,,,0,0,5,0.0,77.9,0.0,0,0,0,0,0,1,20.0,31,6.2,0,19,71.9,50.2,50.6,,83.3,6,6,6.3,0.0,0,0,0.0,66.7,4,0,20.0,6,54.5,1,3,,68.9,66.9,70.6,66.2,,,0,0,6,,88.9,0.0,0,0,0,0,0,0,0.0,45,7.5,87.5,8,8,4.9,0.0,0,0,0.0,75.0,6,0,14.3,8,72.7,1,3,,70.3,67.1,71.5,66.4,,,0,0,8,,90.6,0.0,0,0,0,0,0,0,0.0,50,6.3,0,33.3,3,3,12.0,0.0,0,0,0.0,33.3,1,3,0.0,3,27.3,0,1,,65.5,31.1,68.2,33.7,,,0,0,3,0.0,66.0,0.0,0,0,0,0,0,1,33.3,26,8.7
Quinn Gray,1247,QB,KC,1,9,100.0,4,4,3.3,0.0,0,0,0.0,100.0,4,0,0.0,4,44.4,0,4,,66.9,65.8,69.2,65.2,,,0,0,4,,144.8,0.0,0,0,0,0,1,0,0.0,37,9.3,0,16,70.9,68.7,72.4,56.8,100.0,3,4,10.7,0.0,1,0,0.0,75.0,3,1,0.0,5,55.6,0,2,,68.0,66.9,69.9,72.7,,56.8,0,0,5,0.0,105.2,0.0,0,1,0,0,0,0,0.0,39,9.8,100.0,6,7,3.5,0.0,1,0,0.0,85.7,6,0,0.0,8,88.9,0,5,,70.3,59.9,71.5,64.1,,56.8,0,0,8,,136.0,0.0,0,1,0,0,1,0,0.0,50,7.1,0,100.0,1,1,24.0,0.0,0,0,0.0,100.0,1,1,0.0,1,11.1,0,1,,60.4,76.7,64.6,74.9,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0
Kellen Clemens,2994,QB,NYJ,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,22,71.0,46.4,51.7,49.6,80.0,5,5,10.0,0.0,0,0,0.0,60.0,3,1,25.0,5,100.0,1,2,,68.0,50.9,69.9,51.7,,,0,1,5,0.0,34.2,0.0,0,0,0,0,0,0,0.0,26,5.2,75.0,4,4,11.0,0.0,0,0,0.0,50.0,2,0,33.3,4,80.0,1,1,,66.9,49.8,69.2,50.6,,,0,1,4,,19.8,0.0,0,0,0,0,0,0,0.0,15,3.8,0,100.0,1,1,6.0,0.0,0,0,0.0,100.0,1,1,0.0,1,20.0,0,1,,60.4,60.2,64.6,60.1,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Matt Flynn,4523,QB,GB,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,12,70.2,32.9,37.5,50.7,40.0,5,5,5.6,0.0,0,0,0.0,40.0,2,2,0.0,5,100.0,0,0,,68.0,35.5,69.9,37.5,,,0,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,6,1.2,66.7,3,3,2.7,0.0,0,0,0.0,66.7,2,0,0.0,3,60.0,0,0,,65.5,54.2,68.2,54.7,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,0,0.0,2,2,10.0,0.0,0,0,0.0,0.0,0,2,,2,40.0,0,0,,63.6,32.5,66.9,35.1,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kevin O'Connell,4408,QB,NE,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,19,68.0,49.4,49.8,,75.0,4,4,5.0,0.0,0,0,0.0,75.0,3,1,0.0,5,100.0,0,1,,68.0,49.0,69.9,49.8,,,0,0,5,100.0,90.6,20.0,1,0,0,0,0,0,0.0,25,6.3,75.0,4,4,5.0,0.0,0,0,0.0,75.0,3,0,0.0,4,80.0,0,1,,66.9,50.2,69.2,51.0,,,0,0,4,,90.6,0.0,0,0,0,0,0,0,0.0,25,6.3,0,,0,0,,0.0,0,0,,,0,1,,1,20.0,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Patrick Ramsey,1039,QB,DEN,1,4,66.7,3,3,4.3,0.0,0,0,0.0,66.7,2,1,0.0,4,100.0,0,1,,65.5,69.2,69.2,68.3,,,0,0,4,100.0,84.0,25.0,1,0,0,0,0,0,0.0,19,6.3,0,10,65.5,69.2,68.3,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,66.7,3,3,4.3,0.0,0,0,0.0,66.7,2,0,0.0,3,75.0,0,1,,65.5,72.1,68.2,71.0,,,0,0,3,,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,0,,0,0,,0.0,0,0,,,0,1,,1,25.0,0,0,,,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Marques Tuiasosopo,826,QB,OAK,1,4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,23,16.0,28.2,46.4,36.9,100.0,1,2,3.0,0.0,1,0,0.0,50.0,1,2,0.0,4,100.0,0,0,,65.5,45.2,69.2,46.4,,,0,0,4,100.0,56.3,50.0,2,0,0,0,0,0,0.0,4,2.0,100.0,1,2,3.0,0.0,1,0,0.0,50.0,1,0,0.0,2,50.0,0,0,,63.6,58.5,66.9,58.6,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,0,,0,0,,0.0,0,0,,,0,2,,2,50.0,0,0,,60.4,48.8,66.9,51.1,,,0,0,2,100.0,0.0,100.0,2,0,0,0,0,0,0.0,0,
Jordan Palmer,3821,QB,CIN,1,4,100.0,1,1,-2.0,0.0,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,60.4,60.4,64.6,60.2,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,7,66.9,56.6,56.6,,100.0,3,3,1.0,0.0,0,0,0.0,100.0,3,0,0.0,3,75.0,0,1,,65.5,55.1,68.2,55.5,,,0,0,3,,81.9,0.0,0,0,0,0,0,0,0.0,11,3.7,100.0,4,4,0.3,0.0,0,0,0.0,75.0,3,0,25.0,4,100.0,1,1,,66.9,56.4,69.2,56.6,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,11,2.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Brock Berlin,2495,QB,SL,1,3,100.0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,60.4,60.5,64.6,60.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,26,65.5,61.4,60.9,,50.0,2,2,21.5,0.0,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,63.6,60.3,66.9,60.2,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,66.7,3,3,14.7,0.0,0,0,0.0,33.3,1,0,50.0,3,100.0,1,0,,65.5,61.1,68.2,60.9,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Antwaan Randle El,1069,WR,WAS,3,3,100.0,1,1,11.0,0.0,0,0,0.0,100.0,1,1,0.0,1,33.3,0,1,69.0,74.2,73.8,78.8,68.9,70.9,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,0,32,78.7,65.0,74.7,56.7,100.0,1,2,11.0,0.0,0,0,0.0,50.0,1,1,0.0,2,66.7,0,1,49.1,75.4,58.4,81.1,67.8,57.5,,0,0,2,0.0,120.8,0.0,0,0,0,1,1,0,0.0,18,9.0,100.0,1,1,11.0,0.0,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,49.8,76.8,61.2,81.2,68.9,59.7,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,18,18.0,3,100.0,1,2,11.0,0.0,0,0,0.0,50.0,1,2,0.0,2,66.7,0,1,77.3,71.6,72.2,78.6,67.9,70.1,,0,0,2,0.0,66.7,0.0,0,0,0,1,0,0,0.0,11,5.5
Ronnie Brown,2219,HB,MIA,2,2,,0,0,,0.0,0,0,,,0,1,,1,50.0,0,0,49.7,69.5,58.3,75.8,60.0,52.4,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,1,17,80.8,64.4,69.7,64.7,100.0,1,1,16.0,0.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,66.7,73.6,62.5,12.7,71.9,59.1,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0,100.0,1,1,16.0,0.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,54.5,73.9,61.4,78.9,71.9,52.7,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,19,19.0,1,,0,0,,0.0,0,0,,,0,1,,1,50.0,0,0,73.4,68.8,60.5,0.0,60.0,69.1,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Cleo Lemon,1271,QB,JAX,1,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,15,67.8,45.9,51.1,53.6,100.0,1,2,5.0,0.0,0,0,0.0,0.0,0,1,100.0,2,100.0,1,0,,63.6,50.2,66.9,51.1,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,100.0,1,1,5.0,0.0,0,0,0.0,0.0,0,0,100.0,1,50.0,1,0,,60.4,52.6,64.6,53.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,1,,0.0,0,0,0.0,0.0,0,1,,1,50.0,0,0,,60.4,59.9,64.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Matt Leinart,2955,QB,ARZ,1,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,1,67.8,45.2,50.2,53.6,50.0,2,2,14.0,0.0,0,0,0.0,50.0,1,1,0.0,2,100.0,0,1,,63.6,49.2,66.9,50.2,,,0,0,2,0.0,75.0,0.0,0,0,0,0,0,0,0.0,15,7.5,0.0,1,1,15.0,0.0,0,0,0.0,0.0,0,0,,1,50.0,0,0,,60.4,53.5,64.6,54.2,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,13.0,0.0,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,60.4,54.6,64.6,55.2,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Marques Hagans,3089,QB,KC,1,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,16,68.7,73.9,58.6,63.4,100.0,1,1,4.0,0.0,0,0,0.0,100.0,1,2,0.0,2,100.0,0,0,64.7,65.6,73.8,68.6,58.6,74.8,,0,0,2,50.0,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,87.5,63.6,,78.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,4.0,0.0,0,0,0.0,100.0,1,2,0.0,2,100.0,0,0,,63.6,56.8,68.2,58.6,58.8,,0,0,2,50.0,87.5,50.0,1,0,0,0,0,0,0.0,5,5.0
Troy Smith,3790,QB,BLT,2,2,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,3,71.0,74.0,88.7,52.7,100.0,2,2,20.0,0.0,0,1,50.0,100.0,2,0,0.0,2,100.0,0,2,,63.6,91.8,67.8,88.7,58.4,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,57,28.5,100.0,2,2,20.0,0.0,0,1,50.0,100.0,2,0,0.0,2,100.0,0,2,,63.6,91.8,67.8,88.7,58.4,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,57,28.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Chester Taylor,1182,HB,MIN,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,29.9,64.0,51.3,73.1,,47.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,18,62.2,66.8,68.2,65.5,100.0,1,1,9.0,0.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,86.9,26.9,67.8,77.0,68.2,72.2,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,100.0,1,1,9.0,0.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,70.5,24.6,62.0,76.4,68.2,54.7,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.0,71.1,65.8,74.6,,84.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
David Carr,1009,QB,NYG,1,1,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,60.4,59.5,64.6,59.5,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,21,71.0,51.5,69.6,44.2,100.0,1,1,13.0,0.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,72.3,64.6,70.9,,,0,0,1,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0,100.0,1,1,13.0,0.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,63.6,70.6,66.9,69.6,,,0,0,2,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ronald Curry,1199,WR,OAK,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,29.2,68.0,52.0,76.3,,52.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,23,73.0,62.7,,65.6,,0,0,,0.0,0,0,,,0,1,,1,100.0,0,0,77.3,71.1,67.7,78.5,,65.2,65.6,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,41.1,71.1,54.9,78.5,,54.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,0.0,0,0,,,0,1,,1,100.0,0,0,72.1,68.0,74.4,76.2,,70.3,65.6,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Lance Moore,2718,WR,NO,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,77.3,70.6,72.9,0.0,,72.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,20,80.2,78.3,49.1,,0.0,1,1,17.0,0.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,78.2,79.3,75.5,82.5,49.1,74.7,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.2,79.1,79.7,48.8,,78.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1,0.0,1,1,17.0,0.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,77.3,71.1,61.5,78.3,49.1,63.1,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
