player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Nyheim Hines,48103,HB,IND,18,78,0,14,6.4,3,76.2,72.7,8,11,5.9,1,12,0,66.7,83.5,1,28,7.9,11,139,16,86.3,120,111.6,21,26.9,2,172,98,6.1,10.8,1.43,0,0.9,3,83.3,100.0,3,3,6.3,3,17,0,62.5,66.8,1,21,4.4,11,250,45,91.2,228,77.9,54,69.2,0,245,242,5.4,5.4,1.07
A.J. Green,6156,WR,CIN,9,77,0,7,13.3,2,51.4,63.6,7,11,14.3,3,16,0,58.3,88.2,1,38,0.0,0,123,18,90.2,111,87.6,35,45.5,2,298,89,4.9,16.6,2.68,0,14.2,1,64.9,44.4,4,9,7.7,2,17,2,62.3,74.6,1,38,0.0,0,169,24,95.3,161,95.0,37,48.1,1,365,63,2.6,15.2,2.27
Jalen Richard,11395,HB,OAK,16,77,0,23,5.5,4,81.8,,0,0,0.0,0,5,0,56.7,64.0,0,32,29.7,30,101,9,64.4,65,103.0,11,14.3,0,96,69,7.7,10.7,1.48,0,1.1,6,89.1,25.0,1,4,1.7,1,18,0,88.6,88.0,0,32,10.5,22,210,57,87.6,184,99.4,64,83.1,0,503,445,7.8,8.8,2.73
Devin Funchess,9474,WR,CAR,14,77,0,5,13.9,0,50.0,33.3,3,9,6.3,1,12,0,66.7,71.9,1,23,0.0,0,139,15,94.2,131,67.8,30,39.0,1,193,34,2.3,12.9,1.47,0,13.6,2,61.4,42.9,3,7,15.6,5,22,0,36.0,64.3,3,27,0.0,0,262,27,96.2,252,73.4,44,57.1,2,353,45,1.7,13.1,1.4
Kyle Rudolph,6195,TE,MIN,16,76,0,18,4.3,2,90.0,50.0,1,2,0.0,0,5,0,77.3,52.2,0,24,13.1,26,199,9,76.9,153,112.1,10,13.2,0,109,76,8.4,12.1,0.71,0,6.5,1,88.9,50.0,3,6,2.0,1,23,0,85.6,68.9,1,25,11.6,46,397,48,86.1,342,93.1,54,71.1,0,443,158,3.3,9.2,1.3
D.J. Moore,48267,WR,CAR,16,76,0,5,9.8,5,66.7,57.1,4,7,14.3,3,9,1,43.8,65.9,0,82,0.7,1,148,18,94.6,140,105.8,27,35.5,0,312,169,9.4,17.3,2.23,0,7.8,12,79.5,37.5,3,8,0.0,0,22,0,89.7,77.0,3,51,0.0,0,282,35,94.7,267,89.5,44,57.9,1,461,258,7.4,13.2,1.73
Danny Amendola,4717,WR,MIA,15,75,0,17,11.6,1,63.6,40.0,2,5,0.0,0,8,0,80.6,67.3,1,39,0.0,0,160,14,93.1,149,86.9,22,29.3,1,188,64,4.6,13.4,1.26,0,5.5,1,90.0,100.0,4,4,2.2,1,19,0,84.7,67.3,2,19,0.4,1,254,45,92.9,236,82.3,50,66.7,0,387,165,3.7,8.6,1.64
Josh Doctson,10656,WR,WAS,15,75,0,32,15.2,0,50.0,50.0,3,6,0.0,0,5,0,78.0,61.5,1,24,0.0,0,144,7,88.9,128,54.8,14,18.7,1,57,8,1.1,8.1,0.45,0,14.8,5,62.1,50.0,9,18,7.7,3,25,0,62.7,63.3,3,32,0.0,0,378,36,95.2,360,65.9,58,77.3,0,469,119,3.3,13.0,1.3
Theo Riddick,7980,HB,DET,14,74,0,11,3.3,2,68.4,50.0,1,2,13.3,2,4,0,47.7,58.2,0,20,21.8,24,110,13,73.6,81,77.5,19,25.7,0,84,75,5.8,6.5,1.04,0,-0.5,5,88.9,,0,0,4.0,2,12,0,77.9,84.2,1,18,19.0,43,226,48,76.5,173,82.1,54,73.0,0,300,339,7.1,6.3,1.73
Tyrell Williams,10154,WR,LAC,18,74,0,27,12.9,0,48.6,46.2,6,13,5.3,1,14,0,68.7,63.4,4,29,0.0,0,223,18,92.4,206,34.3,37,50.0,0,278,99,5.5,15.4,1.35,0,14.3,2,78.1,66.7,4,6,7.4,2,14,2,64.3,66.1,1,75,0.7,2,299,25,96.3,288,126.6,32,43.2,2,424,123,4.9,17.0,1.47
Trey Burton,9185,TE,CHI,16,73,0,6,8.0,1,61.1,33.3,1,3,15.4,2,6,1,47.7,47.7,0,18,4.8,9,188,11,85.6,161,91.7,18,24.7,1,87,19,1.7,7.9,0.54,0,9.4,0,76.0,40.0,2,5,2.6,1,20,0,81.8,74.0,2,47,5.6,18,320,38,90.6,290,100.3,50,68.5,2,459,148,3.9,12.1,1.58
Rob Gronkowski,5567,TE,NE,14,73,0,19,15.2,3,65.4,50.0,3,6,5.6,1,15,0,67.7,80.8,0,42,12.0,19,158,17,80.4,127,121.3,26,35.6,1,324,113,6.6,19.1,2.55,0,11.5,1,68.2,50.0,3,6,3.2,1,19,1,77.8,73.1,2,34,13.9,45,324,30,83.3,270,90.6,44,60.3,2,375,80,2.7,12.5,1.39
Jermaine Kearse,7428,WR,NYJ,14,72,0,22,11.3,1,44.4,12.5,1,8,0.0,0,6,0,79.4,65.1,2,19,1.6,2,127,12,96.1,122,41.0,27,37.5,1,132,37,3.1,11.0,1.08,0,8.1,1,58.1,14.3,1,7,7.4,2,14,0,63.4,60.7,1,29,0.8,2,260,25,95.8,249,64.0,43,59.7,0,239,86,3.4,9.6,0.96
DeSean Jackson,4363,WR,TB,12,72,0,30,13.3,2,78.3,0.0,0,2,0.0,0,12,0,82.7,90.3,1,75,0.0,0,98,18,94.9,93,115.1,23,31.9,1,317,101,5.6,17.6,3.41,0,22.7,0,47.9,33.3,3,9,8.0,2,19,0,62.3,72.1,6,60,0.0,0,250,23,94.8,237,62.9,48,66.7,3,457,76,3.3,19.9,1.93
Tyler Lockett,9502,WR,SEA,17,71,0,29,15.6,1,76.0,75.0,3,4,0.0,0,14,1,84.1,81.7,0,51,0.0,0,200,19,90.5,181,157.1,25,35.2,4,332,45,2.4,17.5,1.83,0,15.0,1,90.7,66.7,2,3,0.0,0,24,0,90.0,80.2,0,53,0.0,0,291,39,95.5,278,149.8,43,60.6,4,731,199,5.1,18.7,2.63
T.J. Yeldon,9469,HB,JAX,14,70,0,15,4.4,1,80.0,,0,0,0.0,0,2,0,72.1,58.1,0,37,34.7,43,124,4,63.7,79,152.1,5,7.1,1,55,39,9.8,13.8,0.7,0,0.3,10,78.7,0.0,0,1,14.3,8,16,0,36.0,53.9,2,31,11.8,28,238,48,86.6,206,86.7,61,87.1,1,414,399,8.3,8.6,2.01
David Johnson,9519,HB,ARZ,16,70,0,1,1.5,2,72.7,,0,0,11.1,2,7,0,53.8,76.6,1,40,21.1,28,133,16,75.2,100,83.0,22,31.4,1,127,97,6.1,7.9,1.27,0,0.1,7,73.8,40.0,2,5,8.8,3,14,1,44.6,57.7,1,30,16.2,49,302,31,78.5,237,92.4,42,60.0,1,310,293,9.5,10.0,1.31
Josh Gordon,7618,WR,NE,12,67,0,19,14.4,2,57.7,50.0,4,8,11.8,2,10,0,52.8,72.5,0,55,0.0,0,139,15,90.6,126,101.6,26,38.8,1,241,90,6.0,16.1,1.91,0,14.8,4,65.8,28.6,2,7,10.7,3,19,0,52.9,74.2,1,55,0.4,1,233,25,96.6,225,124.3,38,56.7,3,486,167,6.7,19.4,2.16
Vance McDonald,7836,TE,PIT,15,67,0,25,8.6,4,61.9,0.0,0,3,0.0,0,7,2,80.0,61.6,1,75,8.4,13,154,13,85.7,132,108.2,21,31.3,2,215,145,11.2,16.5,1.63,0,4.0,10,84.6,66.7,2,3,8.3,3,22,0,61.2,73.6,0,33,3.2,8,252,33,94.0,237,105.6,39,58.2,0,364,238,7.2,11.0,1.54
Marquez Valdes-Scantling,47809,WR,GB,16,67,0,12,16.3,0,63.2,28.6,2,7,0.0,0,10,0,79.4,70.7,0,51,0.0,0,168,12,91.1,153,124.3,19,28.4,1,251,53,4.4,20.9,1.64,0,12.1,5,58.1,33.3,2,6,13.8,4,12,0,43.1,57.3,0,60,0.7,2,305,25,96.1,293,82.2,43,64.2,0,327,164,6.6,13.1,1.12
Dion Lewis,6301,HB,TEN,16,67,0,31,-0.5,5,81.3,0.0,0,1,0.0,0,4,0,80.0,71.6,1,18,29.6,34,115,13,64.3,74,58.6,16,23.9,0,69,82,6.3,5.3,0.93,0,-1.6,9,90.0,100.0,1,1,6.3,3,9,0,70.6,73.3,0,37,13.4,36,268,45,82.5,221,100.3,50,74.6,1,324,405,9.0,7.2,1.47
James Conner,11860,HB,PIT,13,67,0,25,-1.7,0,55.6,0.0,0,1,0.0,0,1,0,75.6,54.1,0,8,22.8,36,158,5,72.2,114,60.9,9,13.4,0,25,40,8.0,5.0,0.22,0,-0.1,22,84.3,50.0,1,2,8.5,4,16,1,61.1,62.2,0,29,12.3,35,285,43,83.2,237,100.7,51,76.1,0,416,453,10.5,9.7,1.76
Kenyan Drake,10707,HB,MIA,16,66,0,17,3.4,1,70.6,,0,0,7.7,1,6,0,61.8,62.2,0,14,21.6,27,125,12,70.4,88,100.4,17,25.8,1,81,78,6.5,6.8,0.92,0,1.9,5,86.4,50.0,1,2,7.3,3,15,0,64.8,67.3,0,33,9.0,19,212,38,86.8,184,119.4,44,66.7,3,317,276,7.3,8.3,1.72
Ricky Seals-Jones,12020,TE,ARZ,15,66,0,1,8.2,0,55.0,40.0,2,5,15.4,2,3,0,43.5,56.0,1,17,6.1,7,115,11,89.6,103,44.0,20,30.3,0,81,21,1.9,7.4,0.79,0,10.5,2,54.8,37.5,3,8,8.0,2,11,0,61.3,56.6,2,40,4.6,12,262,23,89.7,235,61.8,42,63.6,1,262,78,3.4,11.4,1.11
Christian Kirk,47546,WR,ARZ,12,65,0,1,9.2,0,55.0,33.3,2,6,8.3,1,6,0,61.8,63.1,1,30,0.0,0,101,11,94.1,95,52.9,20,30.8,0,124,49,4.5,11.3,1.31,0,10.6,4,69.8,57.1,4,7,6.3,2,14,0,68.1,71.6,3,75,0.0,0,239,30,95.0,227,90.6,43,66.2,2,454,173,5.8,15.1,2.0
Melvin Gordon III,9448,HB,LAC,14,64,0,27,-1.3,6,60.0,50.0,1,2,25.0,3,6,0,29.5,52.5,1,66,14.9,17,114,9,79.8,91,89.3,15,23.4,1,154,177,19.7,17.1,1.69,0,-0.3,5,88.1,0.0,0,2,7.5,3,13,0,63.6,68.7,0,34,15.7,31,197,37,82.7,163,98.1,42,65.6,0,317,355,9.6,8.6,1.94
Keelan Cole,51593,WR,JAX,16,64,0,15,13.3,0,55.6,71.4,5,7,6.3,1,13,1,65.6,75.6,1,35,0.7,1,152,15,96.7,147,82.9,27,42.2,1,244,65,4.3,16.3,1.66,0,7.8,1,61.8,100.0,2,2,19.2,5,11,1,28.6,50.1,1,31,0.0,0,308,21,96.1,296,67.6,34,53.1,0,215,69,3.3,10.2,0.73
Kelvin Benjamin,8663,WR,KC,15,64,0,16,15.2,1,36.0,14.3,1,7,18.2,2,6,0,38.7,55.2,0,34,0.0,0,133,9,93.2,124,54.1,25,39.1,0,132,25,2.8,14.7,1.06,0,17.9,0,42.9,25.0,3,12,6.3,1,9,0,66.7,62.4,7,40,0.0,0,196,15,95.9,188,27.4,35,54.7,0,245,30,2.0,16.3,1.3
C.J. Uzomah,9590,TE,CIN,16,63,0,7,9.7,1,50.0,44.4,4,9,0.0,0,7,0,79.4,54.8,0,25,7.7,16,209,12,83.7,175,77.3,24,38.1,1,113,58,4.8,9.4,0.65,0,6.4,2,80.6,75.0,3,4,12.1,4,12,0,39.0,56.1,0,29,12.6,37,294,29,83.3,245,103.8,36,57.1,0,321,143,4.9,11.1,1.31
Evan Engram,11778,TE,NYG,11,63,0,21,7.4,0,46.2,16.7,1,6,14.3,1,4,0,29.7,59.8,0,30,7.6,6,79,6,84.8,67,67.1,13,20.6,0,83,63,10.5,13.8,1.24,0,4.8,6,80.4,33.3,1,3,5.1,2,16,0,72.6,76.2,0,54,2.9,7,240,37,93.8,225,117.9,46,73.0,1,486,319,8.6,13.1,2.16
Quincy Enunwa,8843,WR,NYJ,11,62,0,22,7.7,4,55.6,50.0,1,2,21.1,4,9,0,38.1,71.8,0,41,1.0,1,100,15,97.0,97,90.7,27,43.5,1,194,131,8.7,12.9,2.0,0,8.7,5,68.8,25.0,1,4,8.3,2,13,2,61.8,63.7,2,42,0.4,1,223,22,95.1,212,66.0,32,51.6,0,251,152,6.9,11.4,1.18
Curtis Samuel,11795,WR,CAR,13,62,0,5,12.6,0,62.5,62.5,5,8,11.8,2,12,0,51.5,75.5,0,53,0.0,0,100,15,95.0,95,120.1,24,38.7,2,220,20,1.3,14.7,2.32,0,11.4,9,61.1,33.3,3,9,4.3,1,10,0,72.3,67.1,2,31,0.0,0,198,22,94.9,188,75.5,36,58.1,2,234,94,4.3,10.6,1.24
Duke Johnson Jr.,9510,HB,CLV,16,61,0,8,3.6,3,72.7,100.0,1,1,11.1,2,11,1,54.5,64.5,1,23,21.2,29,137,16,72.3,99,102.1,22,36.1,2,148,119,7.4,9.3,1.49,0,1.7,5,83.3,50.0,1,2,0.0,0,13,0,87.6,80.4,0,32,14.2,32,226,30,82.7,187,97.9,36,59.0,0,270,255,8.5,9.0,1.44
Sammy Watkins,8639,WR,KC,11,61,0,16,9.1,3,61.1,50.0,2,4,0.0,0,6,0,78.7,63.1,0,25,0.0,0,104,11,90.4,94,81.5,18,29.5,0,123,65,5.9,11.2,1.31,0,8.4,3,84.6,0.0,0,1,8.3,3,18,1,62.1,73.7,0,50,0.4,1,225,33,93.8,211,131.0,39,63.9,2,442,190,5.8,13.4,2.09
Kenny Stills,7926,WR,MIA,15,60,0,17,14.8,1,60.9,83.3,5,6,12.5,2,11,0,49.6,65.4,0,21,0.0,0,171,14,91.2,156,113.0,23,38.3,2,172,66,4.7,12.3,1.1,0,18.7,1,58.8,60.0,3,5,4.8,1,13,0,70.5,63.4,2,75,0.0,0,264,20,94.3,249,89.3,34,56.7,2,352,65,3.3,17.6,1.41
Seth Roberts,9079,WR,OAK,15,60,0,23,9.3,0,78.3,50.0,1,2,5.3,1,9,0,56.9,60.7,0,44,0.0,0,130,18,90.8,118,103.4,23,38.3,0,203,79,4.4,11.3,1.72,0,8.9,5,71.4,57.1,4,7,7.4,2,13,0,52.7,62.0,0,39,1.2,3,244,25,95.9,234,113.4,35,58.3,2,275,134,5.4,11.0,1.18
Kendrick Bourne,12270,WR,SF,16,60,0,28,8.2,0,61.5,33.3,1,3,0.0,0,6,0,76.5,59.8,0,19,0.9,1,108,8,91.7,99,101.4,13,21.7,1,70,15,1.9,8.8,0.71,0,10.0,5,72.1,30.0,3,10,11.4,4,21,1,50.9,67.9,2,33,0.4,1,259,31,91.9,238,82.2,43,71.7,0,407,133,4.3,13.1,1.71
Anthony Miller,48160,WR,CHI,15,59,0,6,14.0,2,45.8,25.0,1,4,21.4,3,8,0,29.8,59.2,1,55,0.0,0,149,11,94.0,140,85.8,24,40.7,2,202,103,9.4,18.4,1.44,0,10.4,0,70.4,75.0,3,4,0.0,0,8,0,84.1,58.8,0,23,0.0,0,232,19,95.3,221,90.5,27,45.8,0,193,68,3.6,10.2,0.87
Marvin Jones Jr.,7158,WR,DET,9,59,0,11,16.3,1,35.0,20.0,1,5,12.5,1,6,0,54.5,61.9,1,34,0.0,0,104,7,94.2,98,58.1,20,33.9,1,149,26,3.7,21.3,1.52,0,15.5,1,72.2,75.0,3,4,3.7,1,19,0,86.9,73.5,1,39,0.0,0,233,26,94.0,219,109.3,36,61.0,2,346,77,3.0,13.3,1.58
Randall Cobb,6216,WR,GB,9,57,0,12,10.4,0,55.6,33.3,1,3,11.8,2,11,1,51.2,59.5,0,29,0.0,0,133,15,93.2,124,71.7,27,47.4,0,151,81,5.4,10.1,1.22,0,4.5,5,81.5,100.0,1,1,8.3,2,7,0,61.3,65.7,0,75,0.0,0,201,22,95.0,191,126.7,27,47.4,2,229,152,6.9,10.4,1.2
Jarius Wright,7118,WR,CAR,16,57,0,5,4.5,2,63.6,66.7,4,6,6.7,1,9,2,65.9,63.1,1,27,0.0,0,156,14,94.2,147,63.8,22,38.6,0,146,75,5.4,10.4,0.99,0,6.6,4,82.4,50.0,1,2,6.7,2,14,1,66.0,63.1,1,33,0.0,0,227,28,96.0,218,90.7,34,59.6,0,296,130,4.6,10.6,1.36
Austin Ekeler,12164,HB,LAC,16,56,0,27,5.9,2,63.6,100.0,2,2,12.5,1,3,0,52.1,68.4,0,23,13.6,12,88,7,84.1,74,125.4,11,19.6,2,81,48,6.9,11.6,1.09,0,-0.6,14,86.4,50.0,1,2,2.6,1,15,1,81.5,89.3,0,44,6.0,9,150,38,92.0,138,106.3,44,78.6,1,338,399,10.5,8.9,2.45
Chris Hogan,6468,WR,NE,17,56,0,19,12.3,0,64.3,66.7,2,3,0.0,0,7,0,77.3,57.6,0,42,0.5,1,185,9,91.9,170,97.0,14,25.0,0,139,47,5.2,15.4,0.82,0,12.2,1,73.0,33.3,1,3,6.9,2,14,0,66.0,56.4,1,63,0.3,1,337,27,97.0,327,114.0,37,66.1,2,394,145,5.4,14.6,1.2
Antonio Gates,1609,TE,LAC,18,55,0,27,8.3,1,68.0,50.0,3,6,0.0,0,15,0,82.2,76.6,0,27,2.8,4,141,17,92.2,130,129.8,25,45.5,3,189,71,4.2,11.1,1.45,0,7.8,4,76.9,50.0,1,2,0.0,0,10,1,84.1,64.8,1,27,2.6,4,155,20,94.2,146,85.4,26,47.3,0,220,79,4.0,11.0,1.51
Taywan Taylor,11827,WR,TEN,13,55,0,31,12.2,1,63.2,40.0,2,5,20.0,3,6,0,31.3,67.0,0,44,0.0,0,77,12,92.2,71,106.2,19,34.5,1,155,50,4.2,12.9,2.18,0,14.3,4,69.4,33.3,1,3,7.4,2,13,1,64.1,68.5,1,55,0.0,0,177,25,94.4,167,84.4,36,65.5,0,311,125,5.0,12.4,1.86
Mark Andrews,47436,TE,BLT,17,55,0,3,10.2,0,69.2,40.0,2,5,18.2,2,7,0,38.4,62.5,0,20,2.2,2,93,9,89.2,83,89.9,13,23.6,0,94,19,2.1,10.4,1.13,0,11.8,2,66.7,0.0,0,7,7.1,2,20,0,64.3,80.2,0,74,0.5,1,200,26,96.0,192,117.5,39,70.9,1,480,188,7.2,18.5,2.5
John Ross,11764,WR,CIN,13,55,0,7,16.1,0,35.3,33.3,1,3,25.0,2,5,0,27.9,53.1,2,37,0.0,0,144,6,91.7,132,47.3,17,30.9,2,66,8,1.3,11.0,0.5,0,15.7,3,35.3,40.0,2,5,25.0,4,5,0,28.7,50.0,3,39,0.0,0,231,12,94.4,218,30.6,34,61.8,2,133,49,4.1,11.1,0.61
Joe Mixon,11803,HB,CIN,14,54,0,7,1.2,0,71.4,0.0,0,1,9.1,1,4,0,60.2,55.8,0,18,20.2,25,124,10,71.8,89,107.4,14,25.9,1,74,75,7.5,7.4,0.83,0,-0.8,7,86.1,,0,0,8.8,3,10,0,58.8,65.7,1,21,7.6,14,184,31,88.6,163,79.9,36,66.7,0,214,254,8.2,6.9,1.31
Chris Herndon,47164,TE,NYJ,16,54,0,22,11.2,1,77.8,100.0,1,1,0.0,0,5,1,75.6,63.8,0,32,15.2,17,112,7,82.1,92,154.4,9,16.7,2,104,35,5.0,14.9,1.13,0,10.1,2,70.7,57.1,4,7,6.5,2,17,0,68.1,80.0,2,28,17.6,43,245,29,79.6,195,77.9,41,75.9,0,366,147,5.1,12.6,1.88
Josh Reynolds,11872,WR,LA,17,53,0,26,10.0,1,68.4,25.0,1,4,7.1,1,10,0,64.7,65.6,1,27,4.9,7,144,13,88.2,127,94.2,19,35.8,1,180,78,6.0,13.8,1.42,0,14.7,1,51.9,33.3,2,6,0.0,0,12,0,80.6,65.1,2,33,6.4,14,218,14,88.5,193,74.6,27,50.9,2,230,53,3.8,16.4,1.19
Ryan Grant,8777,WR,IND,14,52,0,14,9.7,3,66.7,40.0,2,5,7.7,1,8,0,63.2,59.5,0,21,0.6,1,159,12,91.8,146,104.6,18,34.6,1,123,36,3.0,10.3,0.84,0,7.6,0,71.9,50.0,3,6,8.0,2,10,0,62.3,58.8,1,23,0.0,0,238,23,96.2,229,76.4,32,61.5,0,211,53,2.3,9.2,0.92
Keke Coutee,47698,WR,HST,7,52,0,13,6.3,1,70.0,100.0,1,1,0.0,0,5,0,75.6,69.8,1,40,0.0,0,51,7,88.2,45,64.2,10,19.2,0,104,58,8.3,14.9,2.31,0,5.3,0,76.3,0.0,0,2,9.4,3,12,0,56.8,66.0,1,22,0.6,1,158,29,95.6,151,86.0,38,73.1,0,285,184,6.3,9.8,1.89
Chris Thompson,7936,HB,WAS,10,52,0,32,-1.5,1,50.0,0.0,0,1,0.0,0,0,0,68.3,49.6,0,3,30.6,19,62,2,62.9,39,56.3,4,7.7,0,4,6,3.0,2.0,0.1,0,1.2,6,80.9,0.0,0,1,7.3,3,12,0,64.8,64.3,0,23,9.3,17,182,38,86.8,158,96.5,47,90.4,1,256,217,5.7,6.7,1.62
Rashard Higgins,10806,WR,CLV,13,51,0,8,12.1,0,77.8,60.0,3,5,0.0,0,10,1,81.1,66.7,1,38,0.0,0,128,14,92.2,118,130.8,18,35.3,4,206,58,4.1,14.7,1.75,0,12.7,2,77.4,25.0,1,4,7.7,2,16,1,62.3,69.4,1,40,0.0,0,196,24,95.4,187,97.9,31,60.8,0,333,59,2.5,13.9,1.78
David Moore,11981,WR,SEA,17,50,0,29,18.0,0,57.7,46.2,6,13,11.8,2,13,2,51.5,77.1,1,45,0.0,0,128,15,89.8,115,119.6,26,52.0,5,286,26,1.7,19.1,2.49,0,15.4,2,52.4,25.0,1,4,0.0,0,5,0,78.7,56.3,1,54,0.0,0,195,11,95.4,186,57.4,21,42.0,0,159,63,5.7,14.5,0.85
Zach Pascal,12303,WR,IND,18,50,0,14,9.8,0,58.6,36.4,4,11,5.6,1,9,0,67.7,58.1,1,18,0.7,1,138,17,94.2,130,70.6,29,58.0,1,157,51,3.0,9.2,1.21,0,8.7,1,62.5,25.0,1,4,0.0,0,5,0,79.4,56.9,1,28,0.0,0,167,10,92.8,155,57.6,16,32.0,0,113,34,3.4,11.3,0.73
Gerald Everett,11799,TE,LA,17,49,0,26,9.7,1,58.3,0.0,0,1,0.0,0,4,0,77.3,73.0,0,40,4.3,4,93,7,87.1,81,105.9,12,24.5,1,79,18,2.6,11.3,0.98,0,5.3,4,70.0,66.7,2,3,4.5,1,9,0,73.0,70.3,0,22,7.6,13,171,21,88.3,151,88.5,30,61.2,0,202,119,5.7,9.6,1.34
Cooper Kupp,11824,WR,LA,8,49,0,26,7.9,4,71.4,33.3,1,3,0.0,0,8,0,78.0,83.7,0,53,2.8,2,71,10,93.0,66,153.3,14,28.6,3,186,126,12.6,18.6,2.82,0,8.1,2,90.3,100.0,1,1,6.7,2,16,0,66.8,75.5,0,70,2.9,5,173,28,93.1,161,137.6,31,63.3,2,368,168,6.0,13.1,2.29
Chris Conley,9509,WR,KC,17,48,0,16,3.5,4,72.7,0.0,0,1,11.1,1,5,1,56.7,52.2,0,27,0.6,1,166,8,91.0,151,127.7,11,22.9,2,67,47,5.9,8.4,0.44,0,10.9,1,64.5,66.7,2,3,16.7,4,11,1,38.5,51.6,1,23,0.5,2,379,20,92.3,350,86.2,31,64.6,1,246,81,4.1,12.3,0.7
Dalvin Cook,11796,HB,MIN,11,48,0,18,-1.6,11,90.0,,0,0,0.0,0,5,0,78.0,83.9,0,24,28.4,25,88,9,61.4,54,103.7,10,20.8,0,89,105,11.7,9.9,1.65,0,-2.6,7,79.4,50.0,1,2,10.0,3,9,0,56.1,57.2,0,27,21.8,49,225,27,75.6,170,101.5,34,70.8,1,204,269,10.0,7.6,1.2
Devontae Booker,10770,HB,DEN,16,48,0,10,4.0,3,70.0,,0,0,0.0,0,3,0,76.5,70.9,0,30,16.0,15,94,7,77.7,73,80.8,10,20.8,0,49,44,6.3,7.0,0.67,0,1.6,7,79.4,0.0,0,1,3.6,1,5,1,76.6,62.8,0,22,13.7,22,161,27,83.2,134,91.4,34,70.8,0,202,173,6.4,7.5,1.51
Cameron Brate,9207,TE,TB,16,48,0,30,8.1,0,53.8,60.0,3,5,22.2,2,6,0,32.2,53.0,0,21,2.7,3,113,7,86.7,98,113.8,13,27.1,2,85,25,3.6,12.1,0.87,0,9.3,0,65.5,37.5,3,8,5.0,1,9,1,71.3,51.7,2,21,0.4,1,256,19,93.8,240,65.9,29,60.4,1,184,30,1.6,9.7,0.77
Ian Thomas,42130,TE,CAR,12,47,0,5,5.8,0,78.6,100.0,1,1,0.0,0,7,0,78.7,60.4,1,31,5.2,6,115,11,89.6,103,93.5,14,29.8,1,110,67,6.1,10.0,1.07,0,7.9,2,71.4,50.0,1,2,16.7,4,8,0,35.7,51.6,1,27,4.6,10,216,20,89.4,193,75.6,28,59.6,0,194,71,3.6,9.7,1.01
Laquon Treadwell,10657,WR,MIN,15,47,0,18,7.7,1,73.3,60.0,3,5,15.4,2,5,0,43.5,53.1,1,22,0.0,0,120,11,92.5,111,88.2,15,31.9,1,110,48,4.4,10.0,0.99,0,5.3,3,77.4,25.0,1,4,11.1,3,11,0,51.6,54.8,1,16,0.0,0,236,24,97.5,230,79.0,31,66.0,0,192,70,2.9,8.0,0.83
O.J. Howard,11774,TE,TB,10,47,0,30,13.7,2,65.0,42.9,3,7,7.1,1,13,0,63.2,90.3,1,35,10.3,10,97,13,87.6,85,116.9,20,42.6,2,231,61,4.7,17.8,2.72,0,10.4,3,79.2,50.0,2,4,5.0,1,13,0,70.5,83.9,3,75,11.0,18,164,19,86.6,142,93.1,24,51.1,1,320,150,7.9,16.8,2.25
Ryan Griffin,7982,TE,HST,15,47,0,13,10.3,0,31.3,40.0,2,5,16.7,1,4,0,45.8,50.1,0,11,12.5,18,144,5,81.3,117,40.9,16,34.0,0,49,12,2.4,9.8,0.42,0,7.9,2,69.2,100.0,1,1,0.0,0,10,0,83.2,61.1,2,47,20.3,65,320,18,76.9,246,67.1,26,55.3,0,246,139,7.7,13.7,1.0
Phillip Dorsett,9462,WR,NE,17,47,0,19,12.2,3,73.3,100.0,1,1,0.0,0,6,0,78.7,64.9,1,20,0.0,0,89,11,92.1,82,87.4,15,31.9,1,107,48,4.4,9.7,1.3,0,11.9,3,74.1,0.0,0,2,9.1,2,10,0,58.1,60.2,2,19,0.0,0,154,20,98.1,151,62.0,27,57.4,0,188,57,2.9,9.4,1.25
Dallas Goedert,47272,TE,PHI,18,46,0,24,8.3,0,60.0,80.0,4,5,0.0,0,4,0,75.6,66.1,0,24,16.2,16,99,6,76.8,76,73.8,10,21.7,0,52,20,3.3,8.7,0.68,0,7.4,5,81.3,25.0,1,4,7.1,2,10,0,64.5,70.3,2,32,19.3,38,197,26,78.2,154,99.0,32,69.6,2,288,167,6.4,11.1,1.87
