player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calvin Pace,1334,ED,NYJ,1,1,0,50.0,0,0,22,86.7,72.3,0.0,61.3,67.7,75.9,0,3,0,4,0.0,0,0,1,56.3,1,0,16,0,9,46,29,0,0,21,8,0,17,22,15,1,1,2,2,3,0,4,6,4.0
Charles Tillman,1351,CB,CHI,1,0,0,75.0,0,0,6,63.3,60.6,78.5,68.5,37.8,79.9,1,0,0,16,0.0,0,0,0,89.6,3,0,6,51,26,58,0,0,0,0,0,0,58,1,31,1,2,5,4,1,0,24,3,8.0
Rashean Mathis,1355,CB,DET,1,0,0,50.0,0,0,11,80.7,79.9,78.7,,65.9,75.4,0,0,0,1,0.0,0,0,0,56.3,1,0,2,57,37,60,0,0,0,0,0,0,60,0,23,1,1,1,2,0,0,1,0,1.0
Osi Umenyiora,1371,ED,ATL,1,1,0,,0,0,2,,49.9,75.8,50.4,57.5,70.6,0,1,0,,0.0,0,0,0,0.0,0,0,2,0,0,33,31,0,0,11,20,0,2,26,7,0,0,1,0,1,0,0,0,
Cory Redding,1381,DI,IND,1,0,0,,0,0,14,60.0,58.6,0.0,62.8,61.9,69.6,1,0,0,,50.0,1,0,1,0.0,0,0,4,0,1,57,53,0,0,18,35,0,4,30,26,0,1,1,0,1,0,0,0,
Lance Briggs,1383,LB,CHI,1,1,0,100.0,0,0,6,61.2,59.0,71.6,,57.4,78.0,0,0,0,7,0.0,0,0,0,122.9,2,0,57,0,26,58,1,0,0,1,0,0,57,1,31,0,1,1,2,0,1,8,8,4.0
Jarret Johnson,1421,ED,SD,1,1,0,100.0,0,0,27,88.1,77.8,75.6,51.9,69.2,72.7,0,0,0,5,25.0,1,0,0,83.3,2,0,4,0,7,36,32,0,0,23,9,0,4,12,17,0,1,2,2,0,0,8,13,4.0
Ike Taylor,1437,CB,PIT,1,0,0,66.7,1,0,25,45.2,39.9,0.0,,47.8,45.2,0,0,0,17,20.0,1,1,2,129.9,4,0,6,61,37,68,0,0,0,0,0,0,68,0,31,1,0,4,6,0,1,47,10,11.8
Chris Clemons,1585,ED,JAX,1,1,0,,1,1,15,57.2,66.1,0.8,74.5,63.8,71.8,1,1,0,,0.0,0,0,2,0.0,0,1,2,0,1,61,59,0,0,1,58,0,2,39,21,0,3,2,0,3,0,0,0,
Colin Cole,1589,DI,CAR,1,0,0,,0,0,5,,70.7,72.3,56.0,70.9,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,11,11,0,7,0,4,0,0,7,4,0,1,1,0,0,0,0,0,
Cullen Jenkins,1637,DI,NYG,1,1,0,,0,0,21,59.5,66.8,76.4,57.7,71.8,70.1,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,29,29,1,27,0,1,0,0,18,9,0,2,2,0,2,0,0,0,
DeAngelo Hall,1729,CB,WAS,1,1,0,100.0,0,0,32,66.8,64.7,0.0,,72.3,82.0,0,0,0,14,0.0,0,0,0,113.9,3,0,10,47,26,61,0,0,0,0,0,0,61,0,35,4,2,7,3,0,0,34,0,11.3
D.J. Williams,1738,LB,CHI,1,0,0,,0,0,6,65.8,58.4,72.1,,51.6,74.9,0,0,0,,0.0,0,0,0,0.0,0,0,21,0,10,22,0,0,0,0,0,0,22,0,12,1,1,1,0,0,0,0,0,
Vince Wilfork,1742,DI,NE,1,0,0,,0,0,19,,54.0,76.8,54.7,55.6,38.5,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,52,52,13,7,2,30,0,0,22,30,0,3,4,0,1,0,0,0,
Jason Babin,1748,ED,NYJ,1,0,0,,0,0,22,60.0,68.2,72.7,65.8,60.0,71.0,0,2,0,,0.0,0,0,0,0.0,0,1,1,0,0,14,13,0,0,10,3,0,1,11,3,0,2,1,0,3,0,0,0,
Karlos Dansby,1754,LB,CLV,1,3,0,75.0,0,0,8,77.7,80.1,76.1,,68.8,37.8,0,0,1,30,20.0,2,1,0,77.1,6,0,69,0,43,72,3,0,0,3,0,0,69,0,29,0,3,5,8,0,0,115,97,19.2
Daryl Smith,1760,LB,BLT,1,1,0,75.0,0,0,3,58.3,51.1,79.2,60.0,45.9,79.6,0,1,0,32,0.0,0,0,0,109.4,3,0,57,0,40,66,9,0,0,9,0,0,57,1,25,0,5,7,4,1,0,43,56,14.3
Dwan Edwards,1772,DI,CAR,1,0,0,,0,0,5,56.3,57.6,76.0,65.1,66.8,23.1,0,2,0,,100.0,1,0,0,0.0,0,1,0,0,1,30,30,1,16,0,13,0,0,20,9,0,1,0,0,3,0,0,0,
Randy Starks,1792,DI,MIA,1,0,0,0.0,0,0,17,67.2,78.6,77.4,65.1,61.1,67.3,0,4,0,,0.0,0,1,0,39.6,0,0,0,0,2,46,46,2,28,0,16,0,0,31,13,0,0,1,1,4,0,0,0,
Shaun Phillips,1819,ED,TEN,1,0,0,,0,0,31,77.1,45.6,0.0,46.0,60.8,70.5,0,0,0,,0.0,0,0,1,0.0,0,0,20,0,2,28,8,0,0,7,1,0,20,21,5,0,1,1,0,0,0,0,0,
Robert Geathers,1838,ED,CIN,1,1,0,,0,0,7,61.5,53.5,76.3,47.5,66.4,69.9,1,1,0,,0.0,0,0,0,0.0,0,0,5,0,5,59,52,0,2,0,50,0,7,43,11,2,1,1,0,2,0,0,0,
Jared Allen,1847,ED,CHI,1,0,0,,0,0,6,,59.9,75.6,51.9,65.1,68.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,54,54,0,0,1,53,0,0,27,27,0,0,1,0,1,0,0,0,
Antonio Smith,1856,DI,OAK,1,1,0,,0,0,23,61.2,53.6,75.8,57.3,46.8,71.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,51,51,3,10,0,38,0,0,27,24,0,2,2,0,1,0,0,0,
Mike Adams,1972,S,IND,1,0,0,,0,0,14,65.1,68.1,75.6,,65.8,83.7,0,0,0,,0.0,0,0,0,0.0,0,0,18,2,40,77,0,0,0,0,0,50,77,0,37,7,2,6,0,0,0,0,0,
Tommy Kelly,2093,DI,ARZ,1,1,0,,0,0,1,,61.7,76.9,57.2,64.6,69.2,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,48,48,2,2,0,44,0,0,32,16,0,1,1,0,3,0,0,0,
George Wilson,2210,S,TEN,1,0,0,,0,0,31,63.6,49.0,0.0,53.5,49.8,,0,0,0,,,0,0,1,0.0,0,0,32,0,24,33,0,0,0,0,0,0,33,3,6,0,0,0,0,0,0,0,0,
Adam Jones,2223,CB,CIN,1,0,0,80.0,0,0,7,56.5,57.5,79.1,,61.9,22.5,0,0,0,80,20.0,1,0,0,158.3,4,0,1,63,54,65,0,0,0,0,0,0,65,0,11,1,0,4,5,0,1,95,40,23.8
Antrel Rolle,2225,S,NYG,1,1,0,75.0,0,1,21,58.2,66.9,77.8,53.0,82.4,62.2,0,0,0,22,20.0,1,1,0,156.3,3,0,23,0,35,68,0,0,0,0,0,35,68,3,30,10,2,3,4,0,1,52,4,17.3
Carlos Rogers,2226,CB,OAK,1,0,0,100.0,0,0,23,59.3,57.9,77.6,52.3,57.7,52.5,0,0,0,24,22.2,2,0,1,100.0,8,0,10,6,35,71,0,0,0,0,0,3,71,2,34,52,3,7,8,0,0,64,58,8.0
DeMarcus Ware,2228,ED,DEN,1,0,0,,0,0,10,62.1,62.6,76.6,60.1,61.0,72.8,0,3,0,,,0,0,0,0.0,0,2,13,0,2,52,39,0,0,31,8,0,13,40,10,0,1,0,0,5,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,1,1,0,57.1,0,0,5,90.2,87.5,71.4,69.4,56.5,80.0,1,0,0,9,0.0,0,1,0,104.8,4,0,45,0,38,57,7,0,0,7,0,2,50,3,16,3,1,3,7,1,1,26,10,6.5
Derrick Johnson,2232,LB,KC,1,0,0,,0,0,16,67.3,72.4,73.5,72.3,63.1,48.5,0,1,0,,25.0,1,0,0,0.0,0,0,31,0,19,32,1,0,0,1,0,0,31,2,11,0,2,3,0,1,0,0,0,
Mike Patterson,2248,DI,NYG,1,1,0,,0,0,21,,51.0,77.5,52.5,53.5,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,0,35,0,4,0,0,16,23,0,0,0,0,0,0,0,0,
Jonathan Babineaux,2276,DI,ATL,1,1,0,,0,0,2,61.2,60.5,77.6,62.0,52.1,28.9,0,4,0,,50.0,1,0,0,0.0,0,0,3,0,0,67,64,3,23,2,36,0,3,43,24,0,0,0,0,4,0,0,0,
Justin Tuck,2291,ED,OAK,1,1,0,,0,0,23,60.0,66.0,78.9,57.0,67.5,73.0,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,1,51,51,0,0,27,24,0,0,23,27,0,2,4,0,3,0,0,0,
Chris Canty,2349,DI,BLT,1,0,0,,0,0,3,,55.4,76.6,49.2,63.5,70.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,37,37,4,0,10,23,0,0,21,16,0,2,2,0,0,0,0,0,
Trent Cole,2363,ED,PHI,1,1,0,0.0,0,1,24,62.9,87.3,2.4,90.7,76.8,75.4,2,0,0,,20.0,1,0,1,39.6,0,1,1,0,11,58,56,0,0,42,14,0,2,22,25,1,3,3,1,3,0,0,0,
C.J. Mosley,2408,DI,DET,1,1,0,,0,0,11,,70.2,75.7,61.7,68.4,66.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,0,25,0,1,0,0,14,12,0,0,0,0,1,0,0,0,
Jay Ratliff,2441,DI,CHI,1,2,0,,0,0,6,62.3,88.3,77.9,67.5,80.4,71.9,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,47,47,0,47,0,0,0,0,22,25,0,2,4,0,3,0,0,0,
Chase Blackburn,2498,LB,CAR,1,0,0,,0,0,5,,90.0,63.9,,73.1,74.9,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,
Jim Leonhard,2694,S,CLV,1,0,0,0.0,0,0,8,70.0,79.0,68.6,,60.0,77.3,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,7,9,0,0,0,0,0,8,9,0,2,1,1,1,1,0,0,0,0,
Ahmad Brooks,2945,ED,SF,1,1,0,100.0,0,0,28,48.9,30.3,0.0,58.5,49.9,24.8,0,1,0,11,66.7,2,0,3,112.5,1,1,5,0,8,51,42,0,0,42,0,0,9,23,20,4,1,0,1,2,0,11,8,11.0
Mario Williams,2946,ED,BUF,1,0,0,,0,0,4,,65.7,77.9,61.7,64.6,69.2,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,48,48,0,0,13,35,0,0,34,14,0,2,1,0,2,0,0,0,
A.J. Hawk,2950,LB,GB,1,2,0,100.0,0,0,12,39.0,30.0,78.1,55.8,41.3,56.6,0,1,0,9,12.5,1,0,0,86.1,3,0,43,0,17,48,5,0,0,5,0,0,43,2,29,0,3,5,3,1,0,14,18,4.7
Donte Whitner,2953,S,CLV,1,2,0,100.0,0,0,8,60.7,64.8,75.0,51.6,72.1,78.2,0,0,0,11,6.3,1,0,0,93.8,2,0,13,0,39,72,0,0,0,0,0,52,72,4,29,7,3,13,2,0,0,13,8,6.5
Haloti Ngata,2957,DI,BLT,1,1,1,,0,0,3,60.2,63.6,76.9,61.3,61.1,71.9,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,1,48,47,4,3,4,36,0,1,29,18,0,0,1,0,1,0,0,0,
Kamerion Wimbley,2958,ED,TEN,1,1,0,50.0,0,0,31,60.6,54.1,76.5,56.6,51.7,68.1,0,0,0,27,0.0,0,0,0,95.8,1,0,1,0,7,31,28,0,0,20,8,0,3,17,7,2,0,0,2,0,0,27,7,27.0
Brodrick Bunkley,2959,DI,NO,1,0,0,,0,0,20,,51.4,76.0,51.7,55.3,67.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,6,25,0,2,0,0,18,15,0,1,1,0,0,0,0,0,
Chad Greenway,2962,LB,MIN,1,2,0,100.0,0,0,18,56.3,48.4,69.6,64.3,42.6,43.6,1,0,0,6,33.3,2,0,0,87.5,2,0,61,0,34,62,0,0,0,0,0,0,62,4,24,1,1,2,2,1,0,10,5,5.0
Antonio Cromartie,2964,CB,ARZ,1,0,0,50.0,1,0,1,77.8,73.2,0.0,,67.9,76.9,0,0,0,5,0.0,0,1,1,56.3,2,0,4,52,37,60,0,0,0,0,0,0,60,0,23,4,1,3,4,0,0,9,1,4.5
Tamba Hali,2965,ED,KC,1,1,0,0.0,0,0,16,64.6,60.1,76.5,56.1,60.4,72.8,0,2,0,,0.0,0,0,0,39.6,0,0,24,0,9,82,57,0,0,57,0,0,25,33,40,1,1,1,1,2,0,0,0,
Manny Lawson,2967,ED,BUF,1,0,0,,0,0,4,60.0,57.8,73.3,54.6,62.8,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,1,25,20,0,0,8,12,0,5,19,5,0,1,1,0,0,0,0,0,
Johnathan Joseph,2969,CB,HST,1,0,0,87.5,0,0,13,72.4,71.5,77.7,,62.0,82.8,0,0,0,17,0.0,0,0,0,99.5,7,0,2,58,39,61,0,0,0,0,0,0,61,0,22,1,2,11,8,0,0,63,17,9.0
Mathias Kiwanuka,2977,ED,NYG,1,1,0,,0,0,21,,34.4,78.0,52.2,31.0,69.2,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,58,58,0,2,6,50,0,0,35,23,0,1,1,0,2,0,0,0,
DeMeco Ryans,2978,LB,PHI,1,0,0,80.0,0,0,24,61.9,63.1,78.7,49.5,66.7,57.8,0,0,0,18,16.7,1,1,0,109.2,4,0,56,0,37,73,16,0,0,16,0,1,57,9,27,0,3,5,5,0,0,51,20,12.8
D'Qwell Jackson,2979,LB,IND,1,1,0,100.0,0,0,14,30.3,33.2,77.8,50.8,53.1,31.9,0,1,0,35,22.2,2,0,0,158.3,4,0,67,0,34,77,10,0,0,10,0,0,67,6,37,0,2,6,4,1,1,69,46,17.3
Danieal Manning,2987,S,HST,1,0,0,100.0,0,0,13,69.5,73.3,72.7,54.8,66.9,81.9,0,0,0,3,0.0,0,0,0,79.2,2,0,8,0,31,46,0,0,0,0,0,37,46,2,13,1,1,3,2,0,0,0,6,0.0
Roman Harper,2988,S,CAR,1,0,0,0.0,0,0,5,71.3,82.1,73.0,60.0,62.0,76.7,1,0,1,,0.0,0,0,0,0.0,0,0,8,1,10,19,0,0,0,0,0,8,19,1,8,2,1,1,1,1,0,0,0,
Bernard Pollard,2999,S,TEN,1,1,0,,1,0,31,70.9,66.0,0.0,59.5,67.2,82.8,0,1,0,,0.0,0,0,1,0.0,0,0,18,1,45,58,0,0,0,0,0,36,58,1,12,3,1,4,0,1,0,0,0,
Richard Marshall,3003,CB,SD,1,0,0,100.0,0,0,27,40.5,39.8,73.5,,63.0,79.8,0,0,0,6,0.0,0,0,1,91.7,1,0,6,3,24,29,0,0,0,0,0,18,29,0,5,2,0,2,1,0,0,6,3,6.0
Tim Jennings,3007,CB,CHI,1,0,0,83.3,0,0,6,48.5,53.0,76.8,,67.2,35.5,0,0,0,32,25.0,1,0,0,118.8,5,0,6,17,27,58,0,0,0,0,0,0,58,0,31,35,2,3,6,0,0,87,38,17.4
Darryl Tapp,3008,ED,DET,1,0,0,,0,0,11,,58.7,72.0,54.1,61.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,11,11,0,0,0,11,0,0,4,7,0,0,0,0,0,0,0,0,
Derek Hagan,3027,WR,TEN,1,0,0,,0,0,31,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Frostee Rucker,3036,DI,ARZ,1,0,0,,0,0,1,,52.3,68.2,68.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,
Jason Hatcher,3037,DI,WAS,1,0,1,,0,0,32,,79.5,75.7,78.6,67.4,47.2,1,0,0,,20.0,1,0,0,0.0,0,1,0,0,0,42,42,4,2,3,33,0,0,20,22,0,2,4,0,2,0,0,0,
Will Blackmon,3060,CB,JAX,1,0,0,100.0,0,0,15,41.5,47.1,77.2,,75.2,35.9,0,0,0,26,33.3,2,0,1,109.0,6,0,2,0,42,57,0,0,0,0,0,0,57,0,15,55,2,4,6,0,0,61,29,10.2
Stephen Tulloch,3061,LB,DET,1,1,0,100.0,0,0,11,51.4,66.0,70.5,74.6,73.5,30.1,0,0,0,17,30.0,3,0,0,109.7,3,1,62,0,32,62,0,0,0,0,0,0,62,6,24,0,5,6,3,1,0,31,20,10.3
Domata Peko Sr.,3068,DI,CIN,1,0,0,,0,0,7,,55.8,76.8,59.6,53.3,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,1,38,0,0,0,0,28,11,0,1,2,0,0,0,0,0,
Barry Cofield,3069,DI,WAS,1,1,0,,0,0,32,,63.2,72.1,54.2,65.7,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,8,1,0,4,0,0,6,7,0,0,0,0,0,0,0,0,
Elvis Dumervil,3071,ED,BLT,1,0,0,,0,0,3,60.7,57.8,74.3,53.1,64.8,,0,0,0,,,0,0,0,0.0,0,0,10,0,2,29,19,0,0,19,0,0,10,21,6,0,0,0,0,0,0,0,0,
Kyle Williams,3079,DI,BUF,1,1,0,0.0,0,0,4,62.5,62.8,76.9,57.4,52.4,30.1,2,3,1,,33.3,1,0,0,0.0,0,0,0,0,0,53,53,2,37,0,14,0,0,37,16,0,1,1,1,5,0,0,0,
Rob Ninkovich,3080,ED,NE,1,0,0,100.0,0,0,19,52.1,60.6,77.4,64.3,61.8,78.1,0,2,0,4,0.0,0,0,0,122.9,1,0,0,0,7,37,34,0,0,33,1,0,3,13,17,3,0,3,1,2,1,4,2,4.0
Parys Haralson,3085,LB,NO,1,0,0,,0,0,20,,59.1,69.2,55.0,62.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,7,5,0,0,3,2,0,2,4,3,0,0,0,0,0,0,0,0,
Dawan Landry,3091,S,NYJ,1,0,0,100.0,0,0,22,67.4,74.6,76.7,80.1,65.6,83.9,0,0,0,1,0.0,0,0,0,79.2,2,1,10,0,35,56,0,0,0,0,0,37,56,2,19,9,3,4,2,1,0,1,7,0.5
Jeremy Mincey,3136,ED,DAL,1,0,0,,0,0,9,,77.4,75.3,73.7,67.9,,1,3,0,,100.0,1,0,0,0.0,0,0,0,0,0,43,43,0,0,3,40,0,0,22,21,0,0,0,0,4,0,0,0,
Kedric Golston,3141,DI,WAS,1,0,0,,0,0,32,,29.9,71.9,57.2,34.2,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,4,1,0,8,0,0,3,10,0,0,1,0,0,0,0,0,
Antoine Bethea,3152,S,SF,1,1,0,0.0,0,0,28,71.6,77.0,78.8,,69.1,72.8,0,0,0,,12.5,1,0,0,39.6,0,0,13,0,46,73,0,0,0,0,0,58,73,0,27,2,2,6,2,0,0,0,0,
Cortland Finnegan,3160,CB,MIA,1,0,0,40.0,1,0,17,75.1,73.5,78.3,57.8,57.3,81.1,0,2,0,44,0.0,0,1,1,78.8,2,0,11,22,63,86,0,0,0,0,0,0,86,2,21,53,1,3,5,2,0,52,3,26.0
Tom Johnson,3378,DI,MIN,1,0,0,,0,1,18,,74.1,76.9,70.1,65.3,69.0,1,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,35,35,0,34,1,0,0,0,25,10,0,2,1,0,3,0,0,0,
Tony McDaniel,3423,DI,SEA,1,0,0,,0,0,29,,70.0,74.2,66.3,64.7,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,0,16,0,0,0,0,8,8,0,1,1,0,1,0,0,0,
Tramon Williams,3558,CB,GB,1,0,0,60.0,0,0,12,83.8,73.7,77.7,,36.3,28.9,0,0,0,8,33.3,2,1,0,65.4,3,0,12,53,35,70,0,0,0,0,0,1,70,0,35,4,1,4,5,0,0,16,7,5.3
Brent Grimes,3589,CB,MIA,1,1,0,66.7,0,0,17,59.7,62.2,78.6,,74.6,44.5,0,0,0,11,20.0,1,0,0,117.4,4,0,6,79,65,86,0,0,0,0,0,0,86,0,21,1,1,3,6,0,1,29,19,7.3
LaRon Landry,3622,S,IND,1,1,0,100.0,0,0,14,47.1,46.2,82.4,71.3,52.8,63.3,1,0,0,40,12.5,1,0,0,158.3,4,0,17,2,34,68,0,0,0,0,0,44,68,2,32,5,1,6,4,1,1,59,24,14.8
Patrick Willis,3627,LB,SF,1,2,0,75.0,0,0,28,90.5,79.8,79.8,54.9,44.0,80.7,0,0,1,10,11.1,1,0,0,47.9,3,0,63,0,43,73,6,0,0,6,0,1,67,3,27,3,1,6,4,0,0,22,12,7.3
Darrelle Revis,3630,CB,NE,1,0,0,40.0,0,0,19,60.6,64.0,78.0,,72.1,72.5,0,0,0,22,0.0,0,2,0,105.0,2,0,2,62,31,65,0,0,0,0,0,0,65,0,34,1,0,1,5,0,1,36,2,18.0
Lawrence Timmons,3631,LB,PIT,1,1,0,66.7,0,0,25,38.5,29.6,80.7,54.8,38.1,28.1,0,0,0,47,33.3,3,0,0,109.7,4,0,60,0,34,68,8,0,0,8,0,0,60,3,31,0,3,5,6,0,0,91,30,22.8
Leon Hall,3634,CB,CIN,1,0,0,60.0,0,0,7,55.5,52.7,0.0,55.3,66.7,79.6,0,0,0,25,0.0,0,0,1,84.6,3,0,2,21,56,73,0,0,0,0,0,0,73,2,15,50,1,3,5,0,0,39,10,13.0
Michael Griffin,3635,S,TEN,1,0,0,100.0,0,0,31,55.3,55.6,76.5,55.6,64.7,81.5,0,0,1,18,0.0,0,0,0,112.5,3,0,5,0,44,58,0,0,0,0,0,42,58,2,12,11,0,4,3,0,1,33,13,11.0
Reggie Nelson,3637,S,CIN,1,0,0,75.0,0,0,7,62.8,70.1,79.6,74.2,72.7,67.0,2,0,0,7,12.5,1,0,0,77.1,3,1,29,1,55,86,0,0,0,0,0,40,86,12,19,16,1,7,4,3,0,8,12,2.7
Jon Beason,3641,LB,NYG,1,1,0,50.0,0,0,21,49.2,37.4,70.7,54.6,38.5,28.0,0,0,0,5,33.3,2,0,0,56.3,1,0,44,0,24,44,0,0,0,0,0,0,44,3,17,0,2,3,2,0,0,5,9,5.0
Paul Posluszny,3650,LB,JAX,1,0,0,83.3,0,0,15,54.9,59.8,74.3,53.3,69.4,67.0,0,0,0,25,7.7,1,0,0,148.6,5,0,71,0,50,81,0,0,0,0,0,2,81,3,28,8,6,12,6,0,1,61,33,12.2
Eric Weddle,3653,S,SD,1,0,0,50.0,0,0,27,80.5,84.3,81.1,53.2,66.3,81.3,0,0,0,5,0.0,0,2,0,56.3,1,0,21,0,41,70,0,0,0,0,0,48,70,3,26,1,2,4,2,0,0,5,6,5.0
Lamarr Woodley,3662,ED,OAK,1,1,0,,0,0,23,77.9,63.7,72.2,56.9,57.6,30.2,0,2,0,,25.0,1,0,0,0.0,0,0,29,0,4,49,20,0,0,18,2,0,29,27,18,0,1,2,0,2,0,0,0,
David Harris,3663,LB,NYJ,1,0,0,80.0,0,0,22,55.2,52.3,74.2,62.1,51.2,79.0,1,0,0,12,0.0,0,0,0,92.5,4,0,56,0,30,56,0,0,0,0,0,0,56,7,19,0,1,4,5,1,0,31,20,7.8
