player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Andrew Gardner,5105,T,PHI,12,0,24,69.3,100.0,91,32.2,91,72.9,1,100.0,283,283,70.8,100.0,177,62.5,177
Brandon Pettigrew,4943,TE,DET,14,0,11,71.9,100.0,112,39.6,112,70.1,1,100.0,283,283,64.7,100.0,137,48.4,137
Martellus Bennett,4375,TE,CHI,16,0,6,79.0,100.0,121,42.8,121,75.8,2,100.0,283,283,64.5,100.0,115,40.6,115
Kyle Orton,2323,QB,BUF,12,0,4,60.0,100.0,76,26.9,76,60.0,0,96.6,283,293,60.0,100.0,192,67.8,192
C.J. Fiedorowicz,8700,TE,HST,15,0,13,61.2,100.0,58,20.5,58,57.9,2,100.0,283,283,56.6,100.0,184,65.0,184
Vincent Jackson,2278,WR,TB,16,0,30,73.2,100.0,97,34.4,97,74.4,0,100.0,282,282,69.2,100.0,155,55.0,155
Kenny Britt,4953,WR,SL,16,1,26,69.4,100.0,77,27.3,77,68.1,3,99.3,282,284,62.4,100.0,171,60.6,171
Jonathan Goodwin,1146,C,NO,14,0,20,63.5,100.0,72,25.6,72,67.3,0,100.0,281,281,65.4,100.0,170,60.5,170
Teddy Bridgewater,8667,QB,MIN,13,0,18,60.0,100.0,85,30.4,85,60.0,0,95.2,280,294,60.0,97.7,170,60.7,174
Greg Jennings,2997,WR,MIN,16,0,18,84.9,100.0,79,28.2,79,66.3,0,100.0,280,280,63.4,100.0,174,62.1,174
Mike Wallace,5007,WR,MIA,16,0,17,80.7,100.0,42,15.0,42,63.4,0,98.6,280,284,62.3,100.0,221,78.9,221
Dwayne Bowe,3639,WR,KC,15,0,16,69.5,100.0,131,47.0,131,80.6,2,100.0,279,279,72.9,100.0,131,47.0,131
Kyle Juszczyk,7912,FB,BLT,16,0,3,58.5,100.0,24,8.6,24,85.7,0,100.0,279,279,88.6,100.0,222,79.6,222
Michael Ola,9032,T,CHI,13,0,6,64.0,100.0,114,41.0,114,59.1,0,100.0,278,278,58.0,100.0,117,42.1,117
Jerricho Cotchery,1829,WR,CAR,15,0,5,64.6,100.0,143,51.4,143,67.0,0,100.0,278,278,63.5,100.0,104,37.4,104
Benjamin Watson,1753,TE,NO,16,0,20,84.1,100.0,104,37.5,104,68.5,1,100.0,277,277,52.4,100.0,130,46.9,130
Daryn Colledge,2992,G,MIA,13,1,17,62.6,100.0,39,14.2,39,50.4,4,100.0,274,274,45.0,100.0,213,77.7,213
Ed Dickson,5595,TE,CAR,16,0,5,64.2,100.0,136,50.0,136,60.6,0,100.0,272,272,57.5,100.0,106,39.0,106
Michael Hoomanawanui,5655,TE,NE,16,0,19,42.5,100.0,125,46.3,125,53.9,1,100.0,270,270,68.2,100.0,107,39.6,107
Blake Bortles,8638,QB,JAX,14,0,15,60.3,100.0,73,27.0,73,60.7,0,88.2,270,306,60.9,89.2,182,67.4,204
Larry Donnell,7638,TE,NYG,16,0,21,63.7,100.0,102,37.8,102,65.3,0,100.0,270,270,59.4,100.0,139,51.5,139
Daniel Fells,3309,TE,NYG,16,0,21,79.5,100.0,94,35.1,94,72.4,0,100.0,268,268,65.1,100.0,149,55.6,149
Mike Pouncey,6167,G,MIA,12,0,17,67.4,100.0,44,16.4,44,62.0,0,100.0,268,268,58.9,100.0,205,76.5,205
Charles Clay,6326,TE,MIA,14,0,17,70.6,100.0,38,14.2,38,77.1,1,100.0,267,267,73.1,100.0,205,76.8,205
A.J. Green,6156,WR,CIN,13,0,7,62.3,100.0,121,45.3,121,67.6,0,99.3,267,269,61.6,100.0,119,44.6,119
Odell Beckham Jr.,8647,WR,NYG,12,0,21,60.5,100.0,108,40.9,108,65.3,0,97.8,264,270,62.8,99.3,136,51.5,137
Trai Turner,8727,G,CAR,12,0,5,55.3,100.0,129,48.9,129,65.9,0,100.0,264,264,72.0,100.0,101,38.3,101
Marques Colston,3197,WR,NO,16,0,20,69.4,100.0,81,30.8,81,62.8,0,100.0,263,263,80.0,100.0,136,51.7,136
Reggie Wayne,800,WR,IND,15,0,14,65.9,100.0,116,44.1,116,55.9,0,100.0,263,263,64.4,100.0,110,41.8,110
Jonathan Martin,7046,T,SF,14,0,28,51.3,100.0,131,50.0,131,55.8,1,100.0,262,262,68.5,100.0,96,36.6,96
Phil Loadholt,4977,T,MIN,11,0,18,74.6,100.0,90,34.5,90,75.7,1,100.0,261,261,73.1,100.0,138,52.9,138
Luke Willson,7940,TE,SEA,15,0,29,58.5,100.0,13,5.0,13,74.9,1,100.0,261,261,76.9,100.0,212,81.2,212
John Carlson,4352,TE,ARZ,16,1,1,63.7,100.0,125,47.9,125,58.1,2,100.0,261,261,48.8,100.0,97,37.2,97
Bruce Miller,6363,FB,SF,16,0,28,86.2,99.4,157,60.4,158,86.2,0,97.7,260,266,58.2,100.0,67,25.8,67
Gabe Jackson,8716,G,OAK,13,0,23,61.8,100.0,116,44.8,116,62.0,1,100.0,259,259,67.4,100.0,124,47.9,124
Virgil Green,6356,TE,DEN,13,0,10,76.4,98.7,75,29.3,76,79.1,0,99.2,256,258,71.8,99.3,152,59.4,153
Khalif Barnes,2269,T,OAK,14,0,23,62.3,100.0,112,43.8,112,55.7,0,100.0,256,256,54.6,100.0,124,48.4,124
Golden Tate,5585,WR,DET,16,0,11,57.9,100.0,83,32.5,83,50.9,0,98.1,255,260,64.4,100.0,156,61.2,156
Mychal Rivera,7965,TE,OAK,16,0,23,47.6,100.0,122,48.0,122,44.9,0,100.0,254,254,55.3,100.0,111,43.7,111
Taylor Gabriel,9002,WR,CLV,16,0,8,59.6,100.0,35,13.8,35,84.2,0,99.2,253,255,85.8,100.0,199,78.7,199
Jordan Matthews,8677,WR,PHI,16,0,24,58.9,100.0,89,35.3,89,56.6,2,100.0,252,252,62.8,100.0,157,62.3,157
Julio Jones,6158,WR,ATL,15,0,2,70.4,100.0,121,48.2,121,80.2,0,99.6,251,252,62.2,100.0,108,43.0,108
Andrew Quarless,5677,TE,GB,16,0,12,54.5,100.0,66,26.3,66,63.1,1,100.0,251,251,64.9,100.0,146,58.2,146
Tom Compton,7181,T,WAS,16,0,32,59.1,100.0,27,10.8,27,63.7,0,100.0,251,251,67.8,100.0,188,74.9,188
Evan Mathis,2296,G,PHI,9,1,24,67.0,100.0,97,38.8,97,87.7,2,100.0,250,250,91.6,100.0,139,55.6,139
Will Montgomery,3179,C,DEN,10,0,10,73.1,100.0,74,29.6,74,66.8,3,100.0,250,250,62.0,100.0,155,62.0,155
Roddy White,2244,WR,ATL,14,0,2,67.7,100.0,113,45.2,113,55.2,3,100.0,250,250,59.4,100.0,112,44.8,112
Nate Chandler,7521,T,CAR,11,0,5,52.0,100.0,140,56.2,140,56.4,1,100.0,249,249,64.7,100.0,86,34.5,86
Coby Fleener,7038,TE,IND,16,0,14,49.7,100.0,112,45.2,112,57.3,1,100.0,248,248,64.7,100.0,94,37.9,94
Mark Sanchez,4928,QB,PHI,9,0,24,60.0,96.3,103,41.7,107,60.0,0,91.5,247,270,60.0,96.0,144,58.3,150
Dwayne Allen,7066,TE,IND,13,0,14,75.7,100.0,120,48.6,120,73.4,1,100.0,247,247,65.4,100.0,93,37.7,93
Jordan Mills,7945,T,CHI,13,0,6,76.6,100.0,95,38.9,95,73.1,0,100.0,244,244,64.9,100.0,99,40.6,99
Julian Edelman,5156,WR,NE,14,0,19,66.4,100.0,127,52.3,127,62.1,0,96.0,243,253,63.8,100.0,93,38.3,93
Davante Adams,8688,WR,GB,16,0,12,59.4,100.0,53,21.8,53,62.5,0,100.0,243,243,58.8,100.0,157,64.6,157
Wes Welker,2204,WR,DEN,14,0,10,66.2,100.0,66,27.3,66,69.6,0,100.0,242,242,72.8,100.0,163,67.4,163
Allen Hurns,8931,WR,JAX,16,0,15,60.1,100.0,59,24.4,59,58.5,1,100.0,242,242,61.6,100.0,162,66.9,162
Delanie Walker,3120,TE,TEN,15,0,31,81.4,100.0,43,17.9,43,79.5,2,100.0,240,240,65.2,100.0,148,61.7,148
Jonotthan Harrison,9132,C,IND,12,0,14,66.9,100.0,115,47.9,115,65.2,1,100.0,240,240,62.0,100.0,88,36.7,88
James Hanna,7175,TE,DAL,16,0,9,73.9,100.0,125,52.1,125,70.5,0,100.0,240,240,62.8,100.0,109,45.4,109
DeSean Jackson,4363,WR,WAS,15,0,32,63.5,100.0,18,7.5,18,48.3,1,98.4,239,243,56.5,100.0,204,85.4,204
Brandon Marshall,3064,WR,CHI,13,0,6,90.1,100.0,108,45.2,108,91.5,2,100.0,239,239,83.0,100.0,91,38.1,91
Julius Thomas,6281,TE,DEN,13,1,10,64.4,100.0,58,24.4,58,73.7,1,100.0,238,238,61.4,100.0,150,63.0,150
Dallas Thomas,7858,G,MIA,11,0,17,41.3,100.0,37,15.6,37,49.4,0,100.0,237,237,50.2,100.0,185,78.1,185
Travis Kelce,7844,TE,KC,16,0,16,73.6,100.0,116,48.9,116,79.6,1,100.0,237,237,71.0,100.0,97,40.9,97
Cecil Shorts,6266,WR,JAX,13,0,15,59.1,100.0,45,19.1,45,57.7,0,100.0,236,236,64.9,100.0,174,73.7,174
Markus Wheaton,7860,WR,PIT,16,0,25,59.7,100.0,100,42.6,100,60.3,0,98.3,235,239,59.2,100.0,119,50.6,119
Roberto Garza,856,C,CHI,12,0,6,59.0,100.0,98,42.1,98,67.5,0,100.0,233,233,66.4,100.0,105,45.1,105
Michael Oher,4946,T,TEN,11,0,31,41.3,100.0,55,23.7,55,58.4,1,100.0,232,232,65.4,100.0,140,60.3,140
Ryan Schraeder,8496,T,ATL,13,0,2,61.0,100.0,113,48.9,113,70.1,0,100.0,231,231,66.3,100.0,100,43.3,100
Jared Cook,5012,TE,SL,16,0,26,60.8,100.0,61,26.5,61,71.0,0,99.6,230,231,75.9,100.0,136,59.1,136
Joe Berger,2424,G,MIN,12,0,18,75.2,100.0,67,29.1,67,72.9,0,100.0,230,230,68.4,100.0,137,59.6,137
Brian Schwenke,7889,C,TEN,11,0,31,66.5,100.0,54,23.5,54,64.4,1,100.0,230,230,61.9,100.0,140,60.9,140
Niles Paul,6307,TE,WAS,16,0,32,63.8,100.0,29,12.7,29,57.3,3,100.0,229,229,55.2,100.0,173,75.5,173
Richard Rodgers,8733,TE,GB,16,0,12,64.3,100.0,62,27.2,62,61.0,0,100.0,228,228,61.2,100.0,123,53.9,123
Nate Washington,2832,WR,TEN,16,0,31,73.1,100.0,36,15.9,36,71.6,0,100.0,227,227,64.5,100.0,138,60.8,138
Chris Clark,4623,T,DEN,12,1,10,55.4,100.0,52,23.0,52,62.7,3,100.0,226,226,63.6,100.0,146,64.6,146
T.Y. Hilton,7092,WR,IND,15,0,14,65.2,100.0,110,48.9,110,67.3,0,98.7,225,228,61.4,98.9,91,40.4,92
Dion Sims,7888,TE,MIA,14,0,17,76.5,100.0,32,14.3,32,70.2,0,100.0,224,224,67.4,100.0,171,76.3,171
Jeremy Ross,6476,WR,DET,16,0,11,76.0,100.0,88,39.5,88,79.2,0,99.1,223,225,59.0,100.0,122,54.7,122
James Stone,9148,C,ATL,11,1,2,59.9,100.0,108,48.4,108,54.6,2,100.0,223,223,52.7,100.0,95,42.6,95
Mike Evans,8642,WR,TB,15,1,30,80.9,100.0,73,32.7,73,70.8,1,100.0,223,223,60.2,100.0,130,58.3,130
Logan Paulsen,5795,TE,WAS,16,0,32,58.5,100.0,18,8.1,18,67.8,1,100.0,222,222,68.6,100.0,176,79.3,176
Andre Holmes,6489,WR,OAK,15,0,23,72.8,100.0,96,43.4,96,65.9,0,100.0,221,221,65.6,100.0,110,49.8,110
Cory Harkey,7306,FB,SL,16,0,26,62.2,100.0,73,33.0,73,69.0,2,100.0,221,221,71.9,100.0,119,53.8,119
Garrett Graham,5642,TE,HST,11,0,13,73.8,100.0,48,21.7,48,60.9,1,100.0,221,221,54.5,100.0,149,67.4,149
Kraig Urbik,5002,G,BUF,10,0,4,54.8,100.0,59,26.7,59,53.0,1,100.0,221,221,58.8,100.0,143,64.7,143
Alvin Bailey,8071,T,SEA,11,0,29,68.1,100.0,22,10.0,22,59.2,1,100.0,219,219,57.5,100.0,176,80.4,176
Andrew Hawkins,6125,WR,CLV,15,0,8,57.7,96.0,24,11.0,25,83.3,1,98.6,218,221,90.9,100.0,176,80.7,176
Josh McCown,1085,QB,TB,11,0,30,60.0,100.0,81,37.3,81,60.2,0,97.3,217,223,60.2,100.0,119,54.8,119
Michael Crabtree,4933,WR,SF,16,0,28,59.8,100.0,105,48.6,105,64.8,1,99.5,216,217,62.8,100.0,95,44.0,95
Jarvis Landry,8698,WR,MIA,16,0,17,57.3,100.0,35,16.2,35,78.4,0,99.1,216,218,87.1,100.0,173,80.1,173
Damaris Johnson,7530,WR,HST,16,0,13,58.2,100.0,61,28.2,61,63.8,0,97.7,216,221,62.4,100.0,143,66.2,143
Scott Chandler,3745,TE,BUF,16,0,4,54.6,100.0,57,26.6,57,63.3,1,100.0,214,214,65.8,100.0,139,65.0,139
Jack Doyle,8520,TE,IND,16,0,14,62.4,100.0,95,44.6,95,69.8,1,100.0,213,213,74.0,100.0,81,38.0,81
Lee Smith,6311,TE,BUF,14,0,4,77.3,100.0,63,29.7,63,69.9,1,100.0,212,212,61.4,100.0,129,60.8,129
Anthony Collins,4426,T,TB,10,0,30,71.5,100.0,70,33.0,70,66.7,0,100.0,212,212,66.0,100.0,119,56.1,119
Branden Albert,4329,T,MIA,9,0,17,76.5,100.0,27,12.8,27,73.5,0,100.0,211,211,73.7,100.0,171,81.0,171
Eddie Royal,4356,WR,SD,16,0,27,66.3,100.0,46,21.9,46,70.9,2,98.6,210,213,61.7,100.0,101,48.1,101
Nick McDonald,5940,C,CLV,8,0,8,60.6,100.0,37,17.7,37,39.6,0,100.0,209,209,35.0,100.0,155,74.2,155
Andre Smith,4929,T,CIN,9,0,7,70.6,100.0,81,39.1,81,68.1,1,100.0,207,207,64.7,100.0,102,49.3,102
Mike Pollak,4373,G,CIN,10,0,7,83.3,100.0,96,46.4,96,73.8,0,100.0,207,207,62.7,100.0,89,43.0,89
Marcus Martin,8705,C,SF,8,0,28,55.3,100.0,121,58.5,121,54.6,1,100.0,207,207,55.0,100.0,58,28.0,58
Jordan Cameron,6254,TE,CLV,10,0,8,68.8,100.0,18,8.7,18,54.7,0,100.0,206,206,51.9,100.0,167,81.1,167
Miles Austin,3211,WR,CLV,12,0,8,66.4,100.0,28,13.6,28,66.4,0,100.0,206,206,61.9,100.0,161,78.2,161
Crockett Gillmore,8734,TE,BLT,14,0,3,82.5,100.0,20,9.8,20,67.8,0,100.0,205,205,62.8,100.0,161,78.5,161
Todd Herremans,2343,G,PHI,8,0,24,65.7,100.0,48,23.4,48,68.8,0,100.0,205,205,69.8,100.0,150,73.2,150
Austin Davis,7305,QB,SL,10,0,26,60.0,100.0,70,34.1,70,60.0,0,95.8,205,214,60.0,99.2,118,57.6,119
Gabe Carimi,6181,T,ATL,16,0,2,80.1,100.0,113,55.7,113,79.7,1,100.0,203,203,65.9,100.0,74,36.5,74
Matt Tobin,8211,G,PHI,8,0,24,61.9,100.0,61,30.2,61,68.8,0,100.0,202,202,67.2,100.0,125,61.9,125
Calvin Johnson,3618,WR,DET,13,0,11,65.8,100.0,70,34.8,70,75.9,0,100.0,201,201,79.3,100.0,109,54.2,109
Jimmy Graham,5619,TE,NO,16,0,20,84.6,100.0,55,27.8,55,74.4,0,100.0,198,198,59.4,100.0,122,61.6,122
Matt Spaeth,3693,TE,PIT,15,0,25,66.6,100.0,111,56.3,111,67.2,0,100.0,197,197,70.4,100.0,62,31.5,62
Andre Roberts,5612,WR,WAS,16,0,32,82.1,100.0,17,8.6,17,75.0,0,99.0,197,199,68.0,100.0,154,78.2,154
LaAdrian Waddle,8460,T,DET,10,0,11,65.4,100.0,67,34.2,67,65.6,1,100.0,196,196,62.1,100.0,108,55.1,108
Brandon Tate,5006,WR,CIN,16,0,7,75.3,100.0,75,38.5,75,84.5,0,98.5,195,198,75.8,100.0,103,52.8,103
Justin Hunter,7815,WR,TEN,12,0,31,51.8,100.0,40,20.6,40,70.0,0,100.0,194,194,72.0,100.0,121,62.4,121
Jermey Parnell,5426,T,DAL,14,0,9,69.3,100.0,92,47.7,92,79.0,1,100.0,193,193,85.9,100.0,91,47.2,91
Antonio Gates,1609,TE,SD,16,0,27,53.1,100.0,36,18.7,36,55.1,1,100.0,193,193,56.6,100.0,104,53.9,104
Percy Harvin,4945,WR,NYJ,13,0,22,56.0,86.3,44,22.9,51,60.2,0,84.6,192,227,63.5,91.3,136,70.8,149
Lance Louis,5170,G,IND,8,0,14,67.9,100.0,90,46.9,90,63.0,0,100.0,192,192,46.6,100.0,68,35.4,68
Daniel Kilgore,6315,C,SF,7,1,28,63.2,100.0,92,49.7,92,75.2,1,100.0,185,185,80.5,100.0,70,37.8,70
Marcus Cannon,6290,T,NE,13,0,19,62.2,100.0,75,40.8,75,56.0,2,100.0,184,184,49.5,100.0,79,42.9,79
Paul Richardson Jr.,8680,WR,SEA,15,0,29,80.8,100.0,4,2.2,4,63.0,0,100.0,184,184,64.3,100.0,164,89.1,164
Marshall Newhouse,5692,T,CIN,12,0,7,67.2,100.0,95,51.9,95,61.9,0,100.0,183,183,59.1,100.0,70,38.3,70
Hugh Thornton,7867,G,IND,9,0,14,76.8,100.0,75,41.4,75,68.3,0,100.0,181,181,63.4,100.0,84,46.4,84
Nick Foles,7089,QB,PHI,8,0,24,60.0,100.0,40,22.1,40,60.0,0,95.3,181,190,60.0,95.8,137,75.7,143
Kendall Wright,7026,WR,TEN,14,0,31,57.4,100.0,32,17.8,32,58.8,0,97.3,180,185,58.8,100.0,118,65.6,118
Travis Benjamin,7100,WR,CLV,16,0,8,60.0,100.0,20,11.2,20,53.8,0,98.3,178,181,61.2,100.0,144,80.9,144
Max Unger,4972,C,SEA,6,0,29,70.0,100.0,10,5.6,10,81.3,0,100.0,178,178,84.4,100.0,148,83.1,148
Brandon Myers,5126,TE,TB,14,0,30,76.5,100.0,63,35.4,63,68.3,0,100.0,178,178,59.4,100.0,93,52.2,93
Brian De La Puente,4679,C,CHI,8,0,6,71.3,100.0,75,42.4,75,65.8,2,100.0,177,177,58.8,100.0,72,40.7,72
Clay Harbor,5648,TE,JAX,13,0,15,71.8,100.0,48,27.3,48,73.3,1,100.0,176,176,73.0,100.0,109,61.9,109
Austin Pasztor,7689,T,JAX,8,0,15,55.5,100.0,40,22.7,40,61.5,1,100.0,176,176,62.8,100.0,117,66.5,117
Rich Ohrnberger,5047,C,SD,8,0,27,58.9,100.0,47,26.9,47,53.6,3,100.0,175,175,58.5,100.0,80,45.7,80
Rob Housler,6221,TE,ARZ,15,0,1,66.0,99.1,105,60.7,106,60.6,0,99.4,173,174,53.6,100.0,51,29.5,51
James Jones,3694,WR,OAK,16,0,23,58.7,100.0,53,30.6,53,66.8,0,100.0,173,173,74.9,100.0,109,63.0,109
Mike Remmers,7431,T,CAR,5,0,5,59.7,100.0,74,43.0,74,62.7,0,100.0,172,172,62.5,100.0,69,40.1,69
Shaun Hill,1255,QB,SL,9,0,26,60.0,95.2,40,23.3,42,60.0,0,96.1,172,179,60.0,100.0,107,62.2,107
Brandon Gibson,5118,WR,MIA,14,1,17,59.8,100.0,31,18.1,31,60.7,1,100.0,171,171,69.6,100.0,136,79.5,136
Kyle Rudolph,6195,TE,MIN,9,0,18,76.7,100.0,65,38.0,65,76.2,1,100.0,171,171,64.1,100.0,78,45.6,78
Cordarrelle Patterson,7810,WR,MIN,14,0,18,62.2,91.8,45,26.3,49,74.4,1,94.5,171,181,58.2,100.0,110,64.3,110
Chris Watt,8724,G,SD,12,1,27,77.4,100.0,40,23.5,40,67.9,3,100.0,170,170,59.6,100.0,89,52.4,89
Anthony Davis,5536,T,SF,7,0,28,77.3,100.0,98,58.0,98,78.7,0,100.0,169,169,78.8,100.0,46,27.2,46
Jake Long,4315,T,SL,7,0,26,58.2,100.0,60,35.7,60,58.9,0,100.0,168,168,62.1,100.0,88,52.4,88
Preston Parker,5950,WR,NYG,14,0,21,64.3,100.0,68,40.5,68,75.1,0,100.0,168,168,65.0,100.0,75,44.6,75
Tyler Polumbus,4581,T,WAS,11,0,32,51.8,100.0,10,6.0,10,57.0,0,100.0,167,167,59.0,100.0,138,82.6,138
James Develin,6142,FB,NE,16,0,19,84.5,98.7,74,44.3,75,77.1,0,98.2,167,170,61.1,100.0,61,36.5,61
Jason Avant,3054,WR,KC,16,0,16,72.5,100.0,93,56.0,93,80.6,0,99.4,166,167,62.1,98.2,54,32.5,55
Josh Hill,8200,TE,NO,16,0,20,66.8,100.0,64,39.3,64,62.8,0,100.0,163,163,56.6,100.0,68,41.7,68
Henry Hynoski,6666,FB,NYG,16,0,21,83.4,100.0,68,41.7,68,83.1,0,95.9,163,170,72.3,100.0,86,52.8,86
Fernando Velasco,4641,G,CAR,9,0,5,66.7,100.0,84,51.9,84,62.0,0,100.0,162,162,53.1,100.0,60,37.0,60
Drew Stanton,3659,QB,ARZ,9,0,1,60.0,98.9,89,55.3,90,60.0,0,92.0,161,175,60.0,100.0,53,32.9,53
Victor Cruz,5827,WR,NYG,6,0,21,65.2,100.0,65,40.4,65,49.0,0,100.0,161,161,56.5,100.0,84,52.2,84
Anthony Sherman,6288,FB,KC,16,0,16,75.6,100.0,71,44.1,71,87.7,0,98.8,161,163,88.9,98.7,74,46.0,75
Allen Robinson II,8696,WR,JAX,10,0,15,81.8,100.0,30,18.9,30,67.5,0,100.0,159,159,70.6,100.0,112,70.4,112
John Phillips,5132,TE,SD,15,0,27,64.2,100.0,53,34.0,53,58.3,1,100.0,156,156,54.7,100.0,84,53.8,84
Menelik Watson,7823,T,OAK,12,0,23,57.9,100.0,75,48.1,75,62.5,1,100.0,156,156,73.7,100.0,65,41.7,65
James Hurst,9001,T,BLT,9,0,3,51.4,100.0,21,13.5,21,57.7,1,100.0,156,156,57.3,100.0,122,78.2,122
Robert Griffin III,7008,QB,WAS,8,0,32,60.0,100.0,16,10.3,16,60.0,0,88.6,155,175,60.0,89.6,121,78.1,135
John Brown,8726,WR,ARZ,16,0,1,69.8,100.0,77,49.7,77,69.0,0,98.1,155,158,69.6,100.0,58,37.4,58
Ryan Griffin,7982,TE,HST,11,0,13,81.5,100.0,35,22.7,35,63.8,1,100.0,154,154,61.3,100.0,100,64.9,100
Charles Johnson,7998,WR,MIN,12,0,18,66.8,100.0,47,30.9,47,75.6,0,99.3,152,153,64.3,100.0,90,59.2,90
Gary Barnidge,4455,TE,CLV,11,0,8,68.9,100.0,23,15.1,23,70.1,0,100.0,152,152,66.9,100.0,113,74.3,113
Carson Palmer,1317,QB,ARZ,6,0,1,60.3,100.0,72,48.0,72,60.2,0,97.4,150,154,60.0,100.0,68,45.3,68
Brandin Cooks,8655,WR,NO,10,0,20,51.6,100.0,54,36.0,54,62.3,0,95.5,150,157,60.9,100.0,78,52.0,78
Michael Harris,7730,T,MIN,8,0,18,58.2,100.0,41,27.5,41,56.7,0,100.0,149,149,54.9,100.0,90,60.4,90
Josh Morgan,4488,WR,CHI,14,0,6,93.5,100.0,61,40.9,61,88.9,1,98.7,149,151,70.3,100.0,70,47.0,70
Tavon Austin,7789,WR,SL,15,0,26,59.5,92.7,38,25.5,41,60.6,2,80.1,149,186,61.7,90.4,104,69.8,115
David Johnson,5165,TE,SD,13,0,27,75.3,100.0,47,31.5,47,73.9,1,100.0,149,149,70.0,100.0,84,56.4,84
Joe Looney,7117,G,SF,11,0,28,57.2,100.0,90,60.4,90,67.0,1,100.0,149,149,76.1,100.0,40,26.8,40
Cornelius Lucas,9025,T,DET,12,0,11,47.8,100.0,61,41.5,61,51.9,0,100.0,147,147,58.5,100.0,70,47.6,70
Austin Seferian-Jenkins,8673,TE,TB,9,0,30,75.3,100.0,50,34.2,50,71.2,1,100.0,146,146,65.8,100.0,85,58.2,85
Brian Winters,7853,G,NYJ,6,0,22,59.0,100.0,44,30.3,44,62.9,0,100.0,145,145,62.9,100.0,89,61.4,89
Zach Ertz,7816,TE,PHI,16,0,24,85.2,100.0,44,30.3,44,74.3,1,100.0,145,145,59.6,100.0,87,60.0,87
Vladimir Ducasse,5586,G,MIN,8,0,18,51.8,100.0,50,34.5,50,54.3,2,100.0,145,145,62.8,100.0,78,53.8,78
A.Q. Shipley,5150,C,IND,7,0,14,73.2,100.0,65,44.8,65,68.9,0,100.0,145,145,60.6,100.0,56,38.6,56
Luke Stocker,6256,TE,TB,13,0,30,67.3,100.0,57,39.6,57,76.6,0,100.0,144,144,74.4,100.0,71,49.3,71
David Molk,7210,C,PHI,7,0,24,67.5,100.0,30,20.8,30,69.9,0,100.0,144,144,71.7,100.0,104,72.2,104
Marcedes Lewis,2973,TE,JAX,8,1,15,54.5,100.0,31,21.7,31,59.2,1,100.0,143,143,60.1,100.0,104,72.7,104
Paul Cornick,7619,T,DEN,9,0,10,67.1,100.0,35,24.5,35,62.4,1,100.0,143,143,56.5,100.0,96,67.1,96
Amini Silatolu,7044,G,CAR,7,0,5,56.8,100.0,82,57.7,82,54.1,0,100.0,142,142,63.0,100.0,46,32.4,46
Kenny Stills,7926,WR,NO,15,0,20,59.6,100.0,24,17.0,24,64.1,0,98.6,141,143,58.3,100.0,88,62.4,88
Shelley Smith,5710,G,MIA,9,0,17,61.1,100.0,27,19.1,27,51.5,1,100.0,141,141,49.4,100.0,111,78.7,111
Marqise Lee,8674,WR,JAX,13,0,15,89.2,100.0,24,17.0,24,61.7,0,97.9,141,144,61.1,100.0,106,75.2,106
Ladarius Green,7110,TE,SD,14,0,27,62.0,100.0,38,27.1,38,66.0,0,100.0,140,140,65.8,100.0,65,46.4,65
Jed Collins,4743,FB,DET,16,0,11,81.1,100.0,50,35.7,50,73.9,0,94.6,140,148,61.5,100.0,63,45.0,63
Eric Ebron,8645,TE,DET,13,0,11,63.4,100.0,42,30.0,42,68.1,0,100.0,140,140,64.8,100.0,77,55.0,77
Tyler Clutts,6124,FB,DAL,16,0,9,74.0,100.0,41,29.3,41,60.9,1,100.0,140,140,51.7,100.0,79,56.4,79
Gavin Escobar,7828,TE,DAL,15,0,9,71.3,100.0,66,47.5,66,70.2,0,100.0,139,139,64.6,100.0,53,38.1,53
Harry Douglas,4398,WR,ATL,12,0,2,67.4,100.0,49,35.3,49,54.2,0,100.0,139,139,57.3,100.0,77,55.4,77
Darren Fells,8549,TE,ARZ,10,0,1,80.9,100.0,90,64.7,90,76.8,0,100.0,139,139,59.2,100.0,42,30.2,42
Corey Fuller,7953,WR,DET,16,0,11,68.7,100.0,41,29.7,41,57.6,0,100.0,138,138,61.4,100.0,78,56.5,78
Brian Quick,7037,WR,SL,7,0,26,70.0,100.0,56,40.9,56,66.3,1,99.3,137,138,63.7,100.0,66,48.2,66
Alex Mack,4944,C,CLV,5,0,8,60.9,100.0,12,8.8,12,69.2,0,100.0,136,136,67.1,100.0,114,83.8,114
Jerome Felton,4460,FB,MIN,16,0,18,81.7,100.0,49,36.3,49,80.3,0,97.1,135,139,70.9,100.0,62,45.9,62
Taylor Lewan,8646,T,TEN,10,0,31,72.5,100.0,38,28.1,38,87.0,2,100.0,135,135,83.6,100.0,80,59.3,80
Mike Adams,7643,T,PIT,6,0,25,54.7,100.0,76,56.3,76,47.2,1,100.0,135,135,45.8,100.0,48,35.6,48
Danny Amendola,4717,WR,NE,16,0,19,62.3,100.0,50,37.3,50,63.2,2,100.0,134,134,67.8,100.0,57,42.5,57
