player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Brandon Brooks,7078,G,PHI,1,0,24,80.5,0,1,44,100.0,100.0,98.9,0,1,0,47,47,70.0,0,1,17,100.0,100.0,97.1,1,0,18,18
Charles Leno Jr.,8880,T,CHI,1,0,6,70.7,1,4,44,100.0,100.0,94.3,0,5,0,47,47,60.5,0,3,21,100.0,100.0,92.9,3,0,22,22
Isaac Seumalo,10713,G,PHI,1,0,24,80.5,1,1,44,100.0,100.0,97.7,0,2,0,47,47,70.0,1,1,17,100.0,100.0,94.1,2,0,18,18
Trent Williams,5529,T,WAS,1,0,32,72.2,1,3,44,100.0,100.0,95.5,0,4,0,46,46,63.3,1,2,22,100.0,100.0,93.2,3,0,23,23
Zack Martin,8651,G,DAL,1,0,9,87.0,0,0,42,100.0,100.0,100.0,0,0,0,45,45,82.9,0,0,12,100.0,100.0,100.0,0,0,13,13
Tyron Smith,6161,T,DAL,1,0,9,89.8,0,0,42,100.0,100.0,100.0,0,0,0,45,45,85.0,0,0,12,100.0,100.0,100.0,0,0,13,13
Nate Solder,6169,T,NE,1,0,19,81.6,0,2,40,100.0,100.0,97.5,0,2,0,45,45,86.6,0,0,16,100.0,100.0,100.0,0,0,18,18
Ereck Flowers,9442,T,NYG,1,0,21,44.4,1,1,41,100.0,100.0,95.1,1,3,1,45,45,41.9,1,1,26,100.0,100.0,92.3,3,1,29,29
Travis Frederick,7812,C,DAL,1,0,9,84.1,0,0,42,100.0,100.0,100.0,0,0,0,45,45,79.0,0,0,12,100.0,100.0,100.0,0,0,13,13
Greg Robinson,8637,T,DET,1,0,11,71.9,0,3,43,100.0,100.0,96.5,0,3,0,45,45,66.7,0,2,20,100.0,100.0,95.0,2,0,20,20
Weston Richburg,8678,C,NYG,1,0,21,80.0,0,0,41,100.0,100.0,100.0,1,0,0,45,45,82.4,0,0,26,100.0,100.0,100.0,0,0,29,29
Justin Pugh,7800,T,NYG,1,0,21,62.8,0,3,41,100.0,100.0,96.3,0,3,0,45,45,62.0,0,2,26,100.0,100.0,96.2,2,0,29,29
Graham Glasgow,10729,G,DET,1,0,11,66.7,1,3,43,100.0,100.0,95.3,0,4,0,45,45,47.3,1,3,20,100.0,100.0,90.0,4,0,20,20
Joe Thuney,10712,G,NE,1,0,19,88.3,0,1,40,100.0,100.0,98.7,0,1,0,45,45,84.3,0,1,16,100.0,100.0,96.9,1,0,18,18
Chaz Green,9524,T,DAL,1,0,9,82.5,0,0,42,100.0,100.0,100.0,0,0,0,45,45,82.9,0,0,12,100.0,100.0,100.0,0,0,13,13
T.J. Lang,5032,G,DET,1,0,11,80.6,1,2,43,100.0,100.0,96.5,0,3,0,45,45,79.3,0,2,20,100.0,100.0,95.0,2,0,20,20
Marcus Cannon,6290,T,NE,1,0,19,44.9,1,3,40,100.0,100.0,90.0,0,6,2,45,45,22.3,0,2,16,100.0,100.0,81.2,4,2,18,18
Travis Swanson,8711,C,DET,1,0,11,66.7,0,2,43,100.0,100.0,97.7,0,2,0,45,45,49.4,0,2,20,100.0,100.0,95.0,2,0,20,20
Shaq Mason,9564,G,NE,1,0,19,69.1,0,0,40,100.0,100.0,100.0,0,0,0,45,45,84.3,0,0,16,100.0,100.0,100.0,0,0,18,18
Rick Wagner,7950,T,DET,1,0,11,73.9,0,2,43,100.0,100.0,97.7,0,2,0,45,45,78.8,0,1,20,100.0,100.0,97.5,1,0,20,20
La'el Collins,9719,T,DAL,1,0,9,66.3,1,1,42,100.0,100.0,97.6,1,2,0,45,45,57.3,0,1,12,100.0,100.0,95.8,1,0,13,13
John Jerry,5598,G,NYG,1,1,21,70.6,0,1,41,100.0,100.0,93.9,1,3,2,45,45,72.9,0,0,26,100.0,100.0,96.2,1,1,29,29
David Andrews,9948,C,NE,1,0,19,64.1,0,3,40,100.0,100.0,93.7,0,4,1,45,45,56.8,0,0,16,100.0,100.0,93.7,1,1,18,18
Bobby Hart,9659,T,NYG,1,0,21,57.4,0,6,41,100.0,100.0,92.7,0,6,0,45,45,50.3,0,6,26,100.0,100.0,88.5,6,0,29,29
Ben Jones,7099,C,TEN,1,0,31,65.9,0,4,43,100.0,100.0,95.3,0,4,0,44,44,66.8,0,2,22,100.0,100.0,95.5,2,0,23,23
Josh Kline,8230,G,TEN,1,0,31,84.4,0,0,43,100.0,100.0,100.0,0,0,0,44,44,86.6,0,0,22,100.0,100.0,100.0,0,0,23,23
Kevin Zeitler,7032,G,CLV,1,0,8,85.3,0,1,41,100.0,100.0,98.8,0,1,0,44,44,87.2,0,0,21,100.0,100.0,100.0,0,0,23,23
Joel Bitonio,8670,G,CLV,1,0,8,81.4,0,1,41,100.0,100.0,96.3,0,2,1,44,44,74.5,0,1,21,100.0,100.0,92.9,2,1,23,23
Xavier Su'a-Filo,8668,G,HST,1,0,13,43.5,2,0,37,100.0,100.0,91.9,1,4,2,44,44,52.6,1,0,23,100.0,100.0,89.1,3,2,27,27
Shon Coleman,10710,T,CLV,1,0,8,68.2,1,2,41,100.0,100.0,93.9,0,4,1,44,44,70.7,0,1,21,100.0,100.0,92.9,2,1,23,23
Jack Conklin,10642,T,TEN,1,0,31,24.4,0,5,43,100.0,100.0,94.2,0,5,0,44,44,42.4,0,3,22,100.0,100.0,93.2,3,0,23,23
J.C. Tretter,7904,C,CLV,1,0,8,42.2,0,4,41,100.0,100.0,92.7,0,5,1,44,44,82.5,0,0,21,100.0,100.0,100.0,0,0,23,23
Quinton Spain,10110,G,TEN,1,0,31,66.5,0,2,43,100.0,100.0,97.7,0,2,0,44,44,67.4,0,1,22,100.0,100.0,97.7,1,0,23,23
Joe Thomas,3619,T,CLV,1,0,8,88.5,0,1,41,100.0,100.0,98.8,0,1,0,44,44,85.0,0,1,21,100.0,100.0,97.6,1,0,23,23
Taylor Lewan,8646,T,TEN,1,0,31,78.1,0,2,43,100.0,100.0,97.7,0,2,0,44,44,84.4,0,1,22,100.0,100.0,97.7,1,0,23,23
Brandon Shell,10792,T,NYJ,1,0,22,65.7,0,2,40,100.0,100.0,97.5,0,2,0,42,42,45.7,0,2,12,100.0,100.0,91.7,2,0,12,12
Kelvin Beachum,7229,T,NYJ,1,1,22,63.1,1,1,40,100.0,100.0,97.5,1,2,0,42,42,59.9,1,1,12,100.0,100.0,91.7,2,0,12,12
Brian Winters,7853,G,NYJ,1,0,22,72.1,1,1,40,100.0,100.0,97.5,1,2,0,42,42,46.9,1,1,12,100.0,100.0,91.7,2,0,12,12
James Carpenter,6177,G,NYJ,1,0,22,54.3,0,2,40,100.0,100.0,97.5,0,2,0,42,42,57.6,0,0,12,100.0,100.0,100.0,0,0,12,12
Wesley Johnson,8808,C,NYJ,1,0,22,58.3,0,1,40,100.0,100.0,98.7,0,1,0,42,42,79.7,0,0,12,100.0,100.0,100.0,0,0,12,12
Brandon Fusco,6324,G,SF,1,0,28,55.8,0,1,40,100.0,100.0,98.7,0,1,0,41,41,22.8,0,1,12,100.0,100.0,95.8,1,0,13,13
Joe Staley,3644,T,SF,1,0,28,64.2,0,2,40,100.0,100.0,97.5,0,2,0,41,41,51.1,0,1,12,100.0,100.0,95.8,1,0,13,13
Max Unger,4972,C,NO,1,0,20,84.8,0,0,38,100.0,100.0,100.0,0,0,0,41,41,82.1,0,0,17,100.0,100.0,100.0,0,0,19,19
Zane Beadles,5570,G,SF,1,0,28,0.0,0,5,40,100.0,100.0,91.2,0,6,1,41,41,0.0,0,2,12,100.0,100.0,83.3,3,1,13,13
Trent Brown,9677,T,SF,1,0,28,83.3,0,0,40,100.0,100.0,100.0,0,0,0,41,41,80.0,0,0,12,100.0,100.0,100.0,0,0,13,13
Daniel Kilgore,6315,C,SF,1,0,28,86.6,0,0,40,100.0,100.0,100.0,0,0,0,41,41,81.0,0,0,12,100.0,100.0,100.0,0,0,13,13
Ryan Ramczyk,11787,T,NO,1,0,20,77.5,0,1,38,100.0,100.0,96.1,0,2,1,41,41,66.5,0,1,17,100.0,100.0,91.2,2,1,19,19
Larry Warford,7846,G,NO,1,0,20,66.1,0,2,38,100.0,100.0,97.4,0,2,0,41,41,49.2,0,2,17,100.0,100.0,94.1,2,0,19,19
Andrus Peat,9446,G,NO,1,0,20,50.3,0,1,38,100.0,100.0,98.7,1,1,0,41,41,30.7,0,1,17,100.0,100.0,97.1,1,0,19,19
Alejandro Villanueva,9091,T,PIT,1,0,25,86.8,0,0,37,100.0,100.0,97.3,0,1,1,40,40,86.0,0,0,13,100.0,100.0,100.0,0,0,14,14
Mitch Morse,9482,C,KC,1,0,16,43.5,0,4,39,100.0,100.0,94.9,0,4,0,40,40,41.4,0,2,18,100.0,100.0,94.4,2,0,19,19
Bryan Witzmann,8995,G,KC,1,0,16,66.0,1,2,39,100.0,100.0,96.2,0,3,0,40,40,62.9,0,1,18,100.0,100.0,97.2,1,0,19,19
David DeCastro,7640,G,PIT,1,0,25,88.2,0,0,37,100.0,100.0,100.0,0,0,0,40,40,84.8,0,0,13,100.0,100.0,100.0,0,0,14,14
Maurkice Pouncey,5543,C,PIT,1,0,25,78.9,0,1,37,100.0,100.0,98.6,0,1,0,40,40,80.6,0,0,13,100.0,100.0,100.0,0,0,14,14
Ramon Foster,5229,G,PIT,1,0,25,88.2,0,0,37,100.0,100.0,100.0,0,0,0,40,40,84.8,0,0,13,100.0,100.0,100.0,0,0,14,14
Eric Fisher,7783,T,KC,1,0,16,80.5,0,1,39,100.0,100.0,96.2,0,2,1,40,40,74.6,0,0,18,100.0,100.0,94.4,1,1,19,19
Marcus Gilbert,6215,T,PIT,1,0,25,84.2,0,0,37,100.0,100.0,100.0,0,0,0,40,40,81.8,0,0,13,100.0,100.0,100.0,0,0,14,14
Laurent Duvernay-Tardif,8834,G,KC,1,1,16,73.1,0,0,39,100.0,100.0,100.0,1,0,0,40,40,77.8,0,0,18,100.0,100.0,100.0,0,0,19,19
Mitchell Schwartz,7041,T,KC,1,0,16,64.6,0,3,39,100.0,100.0,96.2,0,3,0,40,40,48.6,0,3,18,100.0,100.0,91.7,3,0,19,19
Kelechi Osemele,7062,G,OAK,1,0,23,76.5,0,0,35,100.0,100.0,100.0,0,0,0,38,38,82.9,0,0,8,100.0,100.0,100.0,0,0,10,10
Donald Penn,3459,T,OAK,1,0,23,79.2,0,1,35,100.0,100.0,98.6,0,1,0,38,38,84.3,0,0,8,100.0,100.0,100.0,0,0,10,10
Jake Fisher,9486,T,CIN,1,0,7,64.4,0,2,36,100.0,100.0,97.2,1,2,0,38,38,53.0,0,1,15,100.0,100.0,96.7,1,0,16,16
Clint Boling,6253,G,CIN,1,0,7,66.1,0,0,36,100.0,100.0,100.0,0,0,0,38,38,76.4,0,0,15,100.0,100.0,100.0,0,0,16,16
Rodney Hudson,6207,C,OAK,1,0,23,79.1,0,0,35,100.0,100.0,100.0,1,0,0,38,38,64.4,0,0,8,100.0,100.0,100.0,0,0,10,10
Gabe Jackson,8716,G,OAK,1,0,23,78.7,0,0,35,100.0,100.0,100.0,0,0,0,38,38,70.5,0,0,8,100.0,100.0,100.0,0,0,10,10
Russell Bodine,8746,C,CIN,1,0,7,36.4,0,3,36,100.0,100.0,93.1,0,4,1,38,38,51.3,0,1,15,100.0,100.0,90.0,2,1,16,16
Cedric Ogbuehi,9454,T,CIN,1,1,7,60.1,0,4,36,100.0,100.0,88.9,1,6,2,38,38,51.7,0,1,15,100.0,100.0,83.3,3,2,16,16
Garett Bolles,11775,T,DEN,1,1,10,61.3,0,1,37,100.0,100.0,95.9,1,2,1,37,37,37.2,0,0,11,100.0,100.0,90.9,1,1,11,11
Menelik Watson,7823,T,DEN,1,0,10,31.6,1,3,37,100.0,100.0,83.8,0,8,4,37,37,13.1,1,0,11,100.0,100.0,68.2,4,3,11,11
Matt Paradis,8841,C,DEN,1,0,10,78.2,0,1,37,100.0,100.0,98.6,0,1,0,37,37,79.0,0,0,11,100.0,100.0,100.0,0,0,11,11
Greg Mancz,10019,G,HST,1,0,13,65.1,0,0,29,100.0,100.0,100.0,0,0,0,36,36,84.5,0,0,14,100.0,100.0,100.0,0,0,17,17
Joe Barksdale,6244,T,LAC,1,0,27,36.7,0,4,34,100.0,100.0,94.1,0,4,0,36,36,63.8,0,2,14,100.0,100.0,92.9,2,0,16,16
Russell Okung,5531,T,LAC,1,0,27,75.0,0,1,34,100.0,100.0,95.6,0,2,1,36,36,58.0,0,1,14,100.0,100.0,89.3,2,1,16,16
Matt Slauson,5117,G,LAC,1,0,27,71.9,0,1,34,100.0,100.0,98.5,0,1,0,36,36,55.2,0,1,14,100.0,100.0,96.4,1,0,16,16
Jeff Allen,7642,G,HST,1,0,13,16.1,1,4,30,100.0,100.0,91.7,0,5,0,36,36,0.0,1,3,15,100.0,100.0,86.7,4,0,18,18
Kenny Wiggins,6471,G,LAC,1,0,27,88.1,0,0,34,100.0,100.0,100.0,0,0,0,36,36,85.2,0,0,14,100.0,100.0,100.0,0,0,16,16
Spencer Pulley,10998,C,LAC,1,0,27,65.3,1,1,34,100.0,100.0,97.1,0,2,0,36,36,46.6,1,1,14,100.0,100.0,92.9,2,0,16,16
Wes Schweitzer,10829,G,ATL,1,0,2,44.0,1,1,33,100.0,100.0,93.9,0,3,1,35,35,54.7,1,0,15,100.0,100.0,90.0,2,1,16,16
Ryan Schraeder,8496,T,ATL,1,0,2,82.5,0,0,33,100.0,100.0,100.0,0,0,0,35,35,81.8,0,0,15,100.0,100.0,100.0,0,0,16,16
Riley Reiff,7029,T,MIN,1,0,18,90.4,0,0,33,100.0,100.0,100.0,0,0,0,35,35,88.1,0,0,14,100.0,100.0,100.0,0,0,15,15
Joe Berger,2424,G,MIN,1,0,18,71.6,0,0,33,100.0,100.0,97.0,0,1,1,35,35,54.9,0,0,14,100.0,100.0,92.9,1,1,15,15
Pat Elflein,11825,C,MIN,1,0,18,70.7,1,0,33,100.0,100.0,98.5,0,1,0,35,35,81.7,0,0,14,100.0,100.0,100.0,0,0,15,15
Jake Matthews,8641,T,ATL,1,0,2,80.2,0,0,33,100.0,100.0,100.0,0,0,0,35,35,72.3,0,0,15,100.0,100.0,100.0,0,0,16,16
Mike Remmers,7431,T,MIN,1,0,18,70.1,0,1,33,100.0,100.0,98.5,1,1,0,35,35,55.5,0,1,14,100.0,100.0,96.4,1,0,15,15
Alex Mack,4944,C,ATL,1,0,2,78.2,0,1,33,100.0,100.0,98.5,0,1,0,35,35,70.3,0,1,15,100.0,100.0,96.7,1,0,16,16
Andy Levitre,4974,G,ATL,1,0,2,86.7,0,0,33,100.0,100.0,100.0,0,0,0,35,35,84.6,0,0,15,100.0,100.0,100.0,0,0,16,16
Germain Ifedi,10665,T,SEA,1,0,29,54.9,0,3,33,100.0,100.0,95.5,0,3,0,34,34,45.8,0,3,15,100.0,100.0,90.0,3,0,16,16
Richie Incognito,2298,G,BUF,1,0,4,86.5,0,0,33,100.0,100.0,100.0,0,0,0,34,34,84.6,0,0,13,100.0,100.0,100.0,0,0,14,14
Rees Odhiambo,10731,T,SEA,1,0,29,18.1,1,2,33,100.0,100.0,92.4,0,4,1,34,34,30.9,0,1,15,100.0,100.0,90.0,2,1,16,16
Eric Wood,4951,C,BUF,1,0,4,62.8,1,1,33,100.0,100.0,97.0,0,2,0,34,34,41.5,1,1,13,100.0,100.0,92.3,2,0,14,14
Nick Easton,9861,G,MIN,1,0,18,61.2,0,0,32,100.0,100.0,100.0,0,0,0,34,34,67.0,0,0,13,100.0,100.0,100.0,0,0,14,14
Mark Glowinski,9567,G,SEA,1,0,29,40.1,1,0,33,100.0,100.0,95.5,0,2,1,34,34,25.0,0,0,15,100.0,100.0,93.3,1,1,16,16
John Miller,9514,G,BUF,1,0,4,68.3,1,1,33,100.0,100.0,97.0,0,2,0,34,34,84.6,0,0,13,100.0,100.0,100.0,0,0,14,14
Luke Joeckel,7784,G,SEA,1,0,29,33.8,0,2,33,100.0,100.0,93.9,0,3,1,34,34,40.6,0,1,15,100.0,100.0,90.0,2,1,16,16
Jordan Mills,7945,T,BUF,1,0,4,74.3,0,0,33,100.0,100.0,100.0,0,0,0,34,34,81.4,0,0,13,100.0,100.0,100.0,0,0,14,14
Justin Britt,8699,C,SEA,1,0,29,53.8,1,0,33,100.0,100.0,98.5,0,1,0,34,34,56.2,1,0,15,100.0,100.0,96.7,1,0,16,16
Marshall Newhouse,5692,T,OAK,1,0,23,62.9,0,0,30,100.0,100.0,100.0,0,0,0,33,33,60.9,0,0,6,100.0,100.0,100.0,0,0,8,8
Rodger Saffold,5558,G,LA,1,0,26,36.8,1,4,31,100.0,100.0,91.9,0,5,0,31,31,21.8,1,3,14,100.0,100.0,85.7,4,0,14,14
Rob Havenstein,9490,T,LA,1,0,26,76.6,0,1,31,100.0,100.0,98.4,0,1,0,31,31,76.0,0,0,14,100.0,100.0,100.0,0,0,14,14
Jamon Brown,9505,G,LA,1,1,26,68.8,0,2,31,100.0,100.0,96.8,1,2,0,31,31,61.2,0,1,14,100.0,100.0,96.4,1,0,14,14
Halapoulivaati Vaitai,10798,T,PHI,1,0,24,39.2,1,1,27,100.0,100.0,92.6,0,3,1,30,30,15.0,1,1,11,100.0,100.0,90.9,2,0,12,12
John Sullivan,4501,C,LA,1,0,26,19.4,0,1,30,100.0,100.0,95.0,0,2,1,30,30,0.0,0,1,14,100.0,100.0,89.3,2,1,14,14
Andrew Whitworth,3000,T,LA,1,0,26,86.1,0,0,30,100.0,100.0,100.0,0,0,0,30,30,80.5,0,0,14,100.0,100.0,100.0,0,0,14,14
Trai Turner,8727,G,CAR,1,0,5,76.1,1,0,25,100.0,100.0,98.0,0,1,0,29,29,78.1,0,0,17,100.0,100.0,100.0,0,0,19,19
Matt Kalil,7010,T,CAR,1,0,5,67.3,1,0,25,100.0,100.0,98.0,0,1,0,29,29,75.2,1,0,17,100.0,100.0,97.1,1,0,19,19
Daryl Williams,9535,T,CAR,1,0,5,61.7,0,2,25,100.0,100.0,96.0,0,2,0,29,29,54.5,0,2,17,100.0,100.0,94.1,2,0,19,19
Andrew Norwell,9126,G,CAR,1,0,5,76.1,0,2,25,100.0,100.0,96.0,0,2,0,29,29,70.6,0,2,17,100.0,100.0,94.1,2,0,19,19
Ryan Kalil,3675,C,CAR,1,0,5,76.7,0,1,24,100.0,100.0,97.9,0,1,0,28,28,72.9,0,1,17,100.0,100.0,97.1,1,0,19,19
Denzelle Good,9688,T,IND,1,0,14,79.9,0,1,26,100.0,100.0,98.1,0,1,0,27,27,78.1,0,1,17,100.0,100.0,97.1,1,0,18,18
Jeremy Vujnovich,8928,G,IND,1,1,14,25.6,0,3,26,100.0,100.0,90.4,1,4,1,27,27,16.6,0,2,17,100.0,100.0,88.2,3,1,18,18
Cordy Glenn,7045,T,BUF,1,0,4,72.6,0,1,26,100.0,100.0,98.1,0,1,0,27,27,68.4,0,1,12,100.0,100.0,95.8,1,0,13,13
Anthony Castonzo,6174,T,IND,1,0,14,64.9,0,1,26,100.0,100.0,90.4,0,3,2,27,27,61.7,0,0,17,100.0,100.0,88.2,2,2,18,18
Deyshawn Bond,12120,C,IND,1,0,14,16.2,1,0,26,100.0,100.0,98.1,0,1,0,27,27,4.6,1,0,17,100.0,100.0,97.1,1,0,18,18
Senio Kelemete,7144,G,NO,1,1,20,49.5,0,2,25,100.0,100.0,96.0,1,2,0,26,26,34.6,0,2,13,100.0,100.0,92.3,2,0,13,13
T.J. Johnson,8034,G,CIN,1,0,7,79.0,0,1,22,100.0,100.0,97.7,0,1,0,24,24,72.4,0,1,11,100.0,100.0,95.5,1,0,12,12
Jermey Parnell,5426,T,JAX,1,0,15,64.6,0,1,21,100.0,100.0,97.6,0,1,0,23,23,57.1,0,1,11,100.0,100.0,95.5,1,0,13,13
Cam Robinson,11789,T,JAX,1,0,15,63.2,0,1,21,100.0,100.0,97.6,0,1,0,23,23,50.9,0,1,11,100.0,100.0,95.5,1,0,13,13
Brandon Linder,8728,C,JAX,1,0,15,74.9,1,0,21,100.0,100.0,97.6,0,1,0,23,23,69.2,1,0,11,100.0,100.0,95.5,1,0,13,13
A.J. Cann,9500,G,JAX,1,0,15,78.7,0,1,21,100.0,100.0,97.6,0,1,0,23,23,74.3,0,1,11,100.0,100.0,95.5,1,0,13,13
Patrick Omameh,8277,G,JAX,1,0,15,60.9,0,1,21,100.0,100.0,97.6,0,1,0,23,23,49.4,0,1,11,100.0,100.0,95.5,1,0,13,13
Marshal Yanda,3702,G,BLT,1,0,3,69.4,1,0,18,100.0,100.0,97.2,0,1,0,22,22,41.0,1,0,7,100.0,100.0,92.9,1,0,7,7
Austin Howard,5847,T,BLT,1,0,3,55.5,1,1,18,100.0,100.0,94.4,0,2,0,22,22,68.5,0,1,7,100.0,100.0,92.9,1,0,7,7
Ronnie Stanley,10640,T,BLT,1,0,3,46.6,0,3,18,100.0,100.0,91.7,0,3,0,22,22,61.4,0,2,7,100.0,100.0,85.7,2,0,7,7
Ryan Jensen,7985,C,BLT,1,0,3,66.4,0,1,18,100.0,100.0,97.2,1,1,0,22,22,78.0,0,0,7,100.0,100.0,100.0,0,0,7,7
James Hurst,9001,G,BLT,1,0,3,52.4,0,2,18,100.0,100.0,88.9,0,3,1,22,22,49.1,0,1,7,100.0,100.0,78.6,2,1,7,7
Jason Peters,2148,T,PHI,1,0,24,66.4,0,2,20,100.0,100.0,95.0,1,2,0,21,21,50.1,0,1,6,100.0,100.0,91.7,1,0,6,6
Ron Leary,7338,G,DEN,1,0,10,77.4,0,0,20,100.0,100.0,100.0,0,0,0,20,20,80.2,0,0,6,100.0,100.0,100.0,0,0,6,6
Jack Mewhort,8694,G,IND,1,0,14,58.6,0,1,19,100.0,100.0,92.1,0,2,1,20,20,48.8,0,1,12,100.0,100.0,87.5,2,1,13,13
Allen Barbre,3735,G,DEN,1,0,10,20.1,0,1,19,100.0,100.0,97.4,0,1,0,19,19,80.4,0,0,7,100.0,100.0,100.0,0,0,7,7
Max Garcia,9566,G,DEN,1,0,10,63.0,0,1,18,100.0,100.0,97.2,0,1,0,18,18,78.3,0,0,4,100.0,100.0,100.0,0,0,4,4
Connor McGovern,10778,G,DEN,1,0,10,8.0,1,3,17,100.0,100.0,88.2,0,4,0,17,17,10.3,0,2,5,100.0,100.0,80.0,2,0,5,5
Zach Strief,3155,T,NO,1,0,20,80.3,0,0,13,100.0,100.0,100.0,0,0,0,15,15,79.3,0,0,4,100.0,100.0,100.0,0,0,6,6
Trey Hopkins,9276,G,CIN,1,0,7,0.0,0,2,14,100.0,100.0,92.9,0,2,0,14,14,21.0,0,1,4,100.0,100.0,87.5,1,0,4,4
Isaiah Crowell,9295,HB,CLV,1,0,8,31.7,1,2,9,28.1,29.4,72.2,0,4,1,10,34,28.1,1,1,6,37.5,38.9,66.7,3,1,7,18
