player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terence Newman,1321,CB,MIN,1,0,11.3,75.0,96.6,9.0,6.8,0,0,0,0.0,18,68.4,66.0,76.0,60.0,53.4,82.8,0,27,0.0,0,0,0,108.3,3,28,29,1,3,4,0,42,7,1.6,14.0
Terrell Suggs,1326,ED,BLT,1,0,2.0,100.0,3.4,1.0,1.0,0,0,0,0.0,3,63.3,81.1,77.1,71.8,73.9,59.3,0,6,50.0,1,0,0,91.7,1,1,29,2,1,1,0,6,4,6.0,6.0
Karlos Dansby,1754,LB,ARZ,1,1,3.7,83.3,97.6,7.8,6.5,0,0,0,0.0,1,45.0,47.5,79.5,60.0,58.4,37.3,0,14,40.0,2,0,0,138.2,5,41,42,1,2,6,1,46,24,1.2,9.2
Mike Adams,1972,S,CAR,1,0,6.0,100.0,100.0,40.0,40.0,0,0,0,0.0,5,59.9,63.7,76.1,,69.9,82.2,0,13,0.0,0,0,0,118.8,1,41,41,1,3,1,0,13,7,0.3,13.0
Thomas Davis Sr.,2231,LB,CAR,1,0,1.8,100.0,85.4,7.0,7.0,0,0,0,0.0,5,77.8,82.0,76.8,68.2,68.6,81.4,0,7,0.0,0,0,0,89.2,5,35,41,3,4,5,0,27,18,0.8,5.4
Derrick Johnson,2232,LB,KC,1,0,7.5,0.0,93.3,,18.5,0,0,0,0.0,16,68.1,69.6,79.5,54.7,65.8,61.7,0,,,0,0,0,39.6,0,42,45,0,0,2,0,0,0,0.0,
Lorenzo Alexander,2476,ED,BUF,1,0,-6.0,100.0,33.3,6.0,6.0,0,0,0,0.0,4,79.0,89.3,74.2,73.9,70.8,75.7,0,-1,0.0,0,0,0,79.2,1,6,18,1,1,1,0,-1,5,-0.2,-1.0
Johnathan Joseph,2969,CB,HST,1,0,10.3,0.0,100.0,,6.7,0,1,1,33.3,13,68.6,68.6,76.9,,63.3,,0,,,0,1,0,39.6,0,22,22,0,0,3,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,1,0,9.0,75.0,100.0,14.0,10.5,0,0,0,0.0,1,74.7,79.8,76.2,,65.8,55.7,0,31,16.7,1,0,0,104.2,3,44,44,3,5,4,0,38,13,0.9,12.7
Tramon Williams,3558,CB,ARZ,1,0,,,100.0,,,0,0,0,,1,61.6,62.4,64.4,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Reggie Nelson,3637,S,OAK,1,2,15.0,0.0,97.7,,21.0,0,1,1,50.0,23,73.5,76.1,79.6,60.0,62.1,85.1,0,,0.0,0,1,0,39.6,0,43,44,0,3,2,0,0,0,0.0,
Paul Posluszny,3650,LB,JAX,1,0,,,100.0,,,0,0,0,,15,62.6,68.1,70.9,,64.1,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Eric Weddle,3653,S,BLT,1,0,11.3,66.7,97.4,18.0,12.0,0,0,0,0.0,3,55.3,56.8,80.5,59.1,63.8,30.9,0,27,50.0,1,0,0,109.7,2,37,38,0,1,3,0,41,10,1.1,20.5
Justin Durant,3664,LB,DAL,1,0,,,50.0,,,0,0,0,,9,70.2,91.1,66.5,60.0,,73.2,0,,0.0,0,0,0,0.0,0,1,2,1,1,0,0,0,0,0.0,
Brandon Mebane,3701,DI,LAC,1,0,,,4.5,,,0,0,0,,27,60.0,69.3,79.6,52.4,72.4,71.9,0,,0.0,0,0,0,0.0,0,1,22,0,1,0,0,0,0,0.0,
Brian Robison,3718,ED,MIN,1,0,,,3.4,,,0,0,0,,18,60.0,43.2,80.9,46.6,58.3,71.7,0,,,0,0,0,0.0,0,1,29,0,0,0,0,0,0,0.0,
