player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Jaire Alexander,49350,CB,GB,7,0,12,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,237,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Marcus Peters,9451,CB,BLT,7,0,3,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,300,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Casey Hayward Jr.,7064,CB,LAC,7,0,27,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.4,1,276,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Vernon Hargreaves III,10645,CB,HST,7,0,13,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,0.5,1,218,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darius Slay,7817,CB,PHI,8,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,279,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Dorian O'Daniel,51487,LB,KC,2,0,16,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,60.0,3,5,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Marcus Gilchrist,6202,S,BLT,2,0,3,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,2.9,1,35,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jonathan Greenard,48407,ED,HST,3,0,13,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,25.0,1,4,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Jaylen Samuels,47297,HB,PIT,1,0,25,1,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Cody Barton,50727,LB,SEA,4,0,29,0,1,0,0,0,0,,0,0,,0,0,0,0,2.6,1,39,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
